#data counter step time
500 1 460 10.0
75 2 478 10.0
50 3 482 10.0
75 4 497 10.0
150 5 499 10.0
500 6 524 11.0
100 7 527 11.0
100 8 531 11.0
100 9 567 12.0
50 10 568 12.0
100 11 579 12.0
100 12 583 12.0
100 13 595 12.0
500 14 605 12.0
150 15 609 12.0
100 16 610 12.0
100 17 632 13.0
100 18 646 13.0
150 19 652 13.0
50 20 682 14.0
75 21 690 14.0
75 22 693 14.0
500 23 701 14.0
500 24 711 14.0
50 25 727 15.0
75 26 746 15.0
50 27 752 15.0
75 28 756 15.0
500 29 780 16.0
150 30 783 16.0
100 31 822 16.0
100 32 851 17.0
50 33 858 17.0
100 34 860 17.0
100 35 863 17.0
100 36 868 17.0
