#data counter
143.967227 1
166.685605 2
130.809446 3
108.479755 4
171.040369 5
208.781569 6
119.695126 7
152.545129 8
124.726975 9
174.403746 10
111.590237 11
106.543712 12
121.757179 13
107.598239 14
214.184500 15
183.402191 16
193.649167 17
167.994709 18
177.970815 19
177.416354 20
192.787643 21
133.229126 22
31.148645 23
109.163486 24
237.521929 25
21.650635 26
155.961335 27
119.401126 28
198.701140 29
177.861225 30
113.086080 31
37.688918 32
97.425748 33
203.540098 34
113.898009 35
175.845029 36
13.363062 37
189.646801 38
157.075202 39
172.021354 40
185.253638 41
125.720148 42
146.649079 43
177.707234 44
149.679144 45
172.053110 46
131.817036 47
197.167442 48
156.253205 49
147.971634 50
186.870154 51
39.106982 52
199.242848 53
37.034143 54
175.731074 55
154.021192 56
152.621326 57
152.057772 58
138.797355 59
160.417896 60
164.168782 61
120.562251 62
154.646181 63
127.386313 64
198.081072 65
35.992423 66
187.111791 67
146.346885 68
182.294970 69
139.629967 70
148.527572 71
169.987745 72
204.772601 73
174.224472 74
43.301270 75
158.063197 76
164.627679 77
176.164717 78
150.257715 79
194.930602 80
35.225116 81
148.342491 82
22.360680 83
188.480552 84
126.176284 85
187.705931 86
147.983237 87
178.402301 88
180.735833 89
163.486823 90
28.136572 91
189.689596 92
176.237124 93
105.503329 94
165.588619 95
164.489569 96
181.677265 97
187.289564 98
205.347018 99
136.207157 100
