#data counter
25550 1
28550 2
26225 3
30125 4
29525 5
29875 6
24075 7
26750 8
28600 9
27950 10
27750 11
27075 12
25050 13
27125 14
30425 15
30250 16
24400 17
27500 18
32800 19
23500 20
26575 21
27375 22
28400 23
28350 24
29025 25
26050 26
25450 27
27175 28
27700 29
29200 30
26375 31
25825 32
26525 33
26700 34
27875 35
26475 36
31600 37
28450 38
29150 39
29150 40
24250 41
25300 42
27425 43
26875 44
25675 45
31675 46
29825 47
27250 48
25425 49
25675 50
26350 51
28375 52
30200 53
23950 54
23500 55
26450 56
29300 57
26400 58
25475 59
27825 60
29250 61
25500 62
25550 63
24725 64
27700 65
26625 66
25475 67
27325 68
27950 69
30875 70
24950 71
26625 72
28225 73
31675 74
30500 75
26425 76
25475 77
25850 78
28825 79
28325 80
24950 81
27825 82
28375 83
29550 84
27025 85
27475 86
24075 87
30325 88
30675 89
29675 90
26025 91
26625 92
27775 93
27150 94
25550 95
27075 96
25900 97
26650 98
28425 99
28100 100
