#data counter
20726.562500 1
27784.090909 2
17111.111111 3
11767.857143 4
29254.807692 5
43589.743590 6
14326.923077 7
23270.016340 8
15556.818182 9
30416.666667 10
12452.380952 11
11351.562500 12
14824.810606 13
11577.380952 14
45875.000000 15
33636.363636 16
37500.000000 17
28222.222222 18
31673.611111 19
31476.562500 20
37167.075163 21
17750.000000 22
970.238095 23
11916.666667 24
56416.666667 25
468.750000 26
24323.937908 27
14256.628788 28
39482.142857 29
31634.615385 30
12788.461538 31
1420.454545 32
9491.776316 33
41428.571429 34
12972.756410 35
30921.474359 36
178.571429 37
35965.909091 38
24672.619048 39
29591.346154 40
34318.910256 41
15805.555556 42
21505.952381 43
31579.861111 44
22403.846154 45
29602.272727 46
17375.730994 47
38875.000000 48
24415.064103 49
21895.604396 50
34920.454545 51
1529.356061 52
39697.712418 53
1371.527778 54
30881.410256 55
23722.527473 56
23293.269231 57
23121.565934 58
19264.705882 59
25733.901515 60
26951.388889 61
14535.256410 62
23915.441176 63
16227.272727 64
39236.111111 65
1295.454545 66
35010.822511 67
21417.410714 68
33231.456044 69
19496.527778 70
22060.439560 71
28895.833333 72
41931.818182 73
30354.166667 74
1875.000000 75
24983.974359 76
27102.272727 77
31034.007353 78
22577.380952 79
37997.939560 80
1240.808824 81
22005.494505 82
500.000000 83
35524.918301 84
15920.454545 85
35233.516484 86
21899.038462 87
31827.380952 88
32665.441176 89
26727.941176 90
791.666667 91
35982.142857 92
31059.523810 93
11130.952381 94
27419.590643 95
27056.818182 96
33006.628788 97
35077.380952 98
42167.397661 99
18552.389706 100
