#data counter
168 1
170 2
174 3
167 4
175 5
168 6
174 7
168 8
173 9
159 10
168 11
167 12
167 13
164 14
168 15
174 16
169 17
177 18
178 19
161 20
172 21
167 22
175 23
167 24
179 25
174 26
161 27
172 28
173 29
172 30
167 31
173 32
162 33
165 34
171 35
168 36
178 37
171 38
175 39
175 40
164 41
176 42
169 43
172 44
173 45
172 46
164 47
164 48
171 49
170 50
173 51
170 52
170 53
174 54
167 55
169 56
176 57
168 58
165 59
168 60
172 61
167 62
170 63
168 64
171 65
170 66
161 67
174 68
175 69
179 70
171 71
169 72
173 73
178 74
172 75
168 76
174 77
172 78
167 79
171 80
165 81
175 82
177 83
169 84
178 85
176 86
162 87
166 88
161 89
168 90
167 91
169 92
173 93
165 94
165 95
171 96
167 97
170 98
157 99
171 100
