#data counter
22323.478044 1
25608.162200 2
20689.509833 3
29948.190967 4
26540.722496 5
25497.197569 6
17873.168726 7
22414.367693 8
25454.404154 9
26379.916010 10
24528.710436 11
24035.062405 12
21588.855422 13
23116.559741 14
29779.169340 15
27831.041127 16
19015.831924 17
23323.301875 18
30005.395798 19
19928.911102 20
23214.228036 21
24823.831253 22
23562.274220 23
24938.496501 24
23113.465884 25
18879.974753 26
23598.456910 27
21993.467802 28
22382.544697 29
24226.846185 30
23720.555876 31
19080.143500 32
24550.096810 33
22405.210643 34
21546.611627 35
23441.309346 36
27535.945534 37
25671.482628 38
25025.533662 39
25068.637110 40
19282.227293 41
20139.285714 42
23654.154339 43
20395.650585 44
20764.173612 45
29319.899191 46
27456.489413 47
25872.269190 48
20207.817337 49
20180.147059 50
21506.250840 51
25825.465541 52
28121.649843 53
17194.704671 54
17488.637183 55
21720.775218 56
24919.805195 57
23406.757913 58
20426.459719 59
24331.493263 60
24098.242214 61
21265.285694 62
21249.912983 63
19786.119725 64
23590.729274 65
22289.527497 66
23467.003106 67
23660.408777 68
23971.182266 69
26054.037725 70
18468.438252 71
22223.249507 72
23884.930770 73
27261.731892 74
28620.291038 75
22659.836577 76
19253.641785 77
19137.341901 78
26440.011543 79
24720.760234 80
19754.619364 81
22328.735632 82
22673.624486 83
25784.948225 84
20946.506221 85
22516.051136 86
19590.450311 87
30914.133808 88
29569.875776 89
27620.807492 90
21972.485751 91
23264.916174 92
23358.272281 93
25846.590909 94
24153.178123 95
23970.588235 96
20922.732848 97
22246.867386 98
28120.202515 99
24021.456828 100
