#data counter
152.083333 1
167.941176 2
150.718391 3
180.389222 4
168.714286 5
177.827381 6
138.362069 7
159.226190 8
165.317919 9
175.786164 10
165.178571 11
162.125749 12
150.000000 13
165.396341 14
181.101190 15
173.850575 16
144.378698 17
155.367232 18
184.269663 19
145.962733 20
154.505814 21
163.922156 22
162.285714 23
169.760479 24
162.150838 25
149.712644 26
158.074534 27
157.994186 28
160.115607 29
169.767442 30
157.934132 31
149.277457 32
163.734568 33
161.818182 34
163.011696 35
157.589286 36
177.528090 37
166.374269 38
166.571429 39
166.571429 40
147.865854 41
143.750000 42
162.278107 43
156.250000 44
148.410405 45
184.156977 46
181.859756 47
166.158537 48
148.684211 49
151.029412 50
152.312139 51
166.911765 52
177.647059 53
137.643678 54
140.718563 55
156.508876 56
166.477273 57
157.142857 58
154.393939 59
165.625000 60
170.058140 61
152.694611 62
150.294118 63
147.172619 64
161.988304 65
156.617647 66
158.229814 67
157.040230 68
159.714286 69
172.486034 70
145.906433 71
157.544379 72
163.150289 73
177.949438 74
177.325581 75
157.291667 76
146.408046 77
150.290698 78
172.604790 79
165.643275 80
151.212121 81
159.000000 82
160.310734 83
174.852071 84
151.825843 85
156.107955 86
148.611111 87
182.680723 88
190.527950 89
176.636905 90
155.838323 91
157.544379 92
160.549133 93
164.545455 94
154.848485 95
158.333333 96
155.089820 97
156.764706 98
181.050955 99
164.327485 100
