#data counter
142.187500 1
165.909091 2
140.000000 3
115.000000 4
203.846154 5
248.076923 6
115.384615 7
176.388889 8
127.272727 9
166.666667 10
118.333333 11
120.312500 12
127.083333 13
133.333333 14
293.750000 15
218.181818 16
225.000000 17
185.000000 18
167.500000 19
207.812500 20
201.388889 21
130.000000 22
88.333333 23
126.666667 24
283.333333 25
100.000000 26
168.055556 27
139.583333 28
230.000000 29
175.000000 30
125.000000 31
113.636364 32
116.250000 33
225.000000 34
134.615385 35
196.153846 36
87.500000 37
187.500000 38
146.428571 39
187.500000 40
176.923077 41
155.000000 42
146.666667 43
188.888889 44
150.000000 45
154.545455 46
140.789474 47
256.250000 48
157.692308 49
160.714286 50
213.636364 51
89.583333 52
227.777778 53
94.444444 54
198.076923 55
139.285714 56
161.538462 57
148.214286 58
125.000000 59
160.416667 60
192.500000 61
115.384615 62
186.764706 63
120.454545 64
238.888889 65
88.636364 66
206.818182 67
140.625000 68
166.071429 69
130.555556 70
157.142857 71
182.500000 72
225.000000 73
145.833333 74
100.000000 75
146.153846 76
170.454545 77
195.588235 78
138.333333 79
205.357143 80
97.058824 81
153.571429 82
75.000000 83
209.722222 84
136.363636 85
217.857143 86
162.500000 87
218.333333 88
188.235294 89
163.235294 90
86.666667 91
200.000000 92
161.666667 93
141.666667 94
193.421053 95
172.727273 96
202.083333 97
203.333333 98
240.789474 99
148.529412 100
