#data counter
2275 1
1825 2
1400 3
1725 4
2650 5
3225 6
1500 7
3175 8
1400 9
2500 10
1775 11
1925 12
1525 13
2000 14
4700 15
2400 16
2925 17
1850 18
1675 19
3325 20
3625 21
1300 22
1325 23
1900 24
1700 25
900 26
3025 27
1675 28
3450 29
2450 30
1750 31
1250 32
2325 33
3375 34
1750 35
2550 36
700 37
2250 38
1025 39
2625 40
2300 41
1550 42
2200 43
1700 44
2100 45
1700 46
2675 47
4100 48
2050 49
2250 50
2350 51
1075 52
4100 53
850 54
2575 55
1950 56
2100 57
2075 58
2250 59
1925 60
1925 61
1500 62
3175 63
1325 64
2150 65
975 66
4550 67
1125 68
2325 69
1175 70
2200 71
1825 72
2700 73
875 74
900 75
1900 76
1875 77
3325 78
2075 79
2875 80
1650 81
2150 82
450 83
3775 84
1500 85
3050 86
2275 87
3275 88
3200 89
2775 90
1300 91
3000 92
2425 93
2125 94
3675 95
1900 96
2425 97
3050 98
4575 99
2525 100
