#data counter
310898.437500 1
277840.909091 2
154000.000000 3
164750.000000 4
351057.692308 5
523076.923077 6
171923.076923 7
395590.277778 8
155568.181818 9
425833.333333 10
174333.333333 11
170273.437500 12
163072.916667 13
162083.333333 14
688125.000000 15
336363.636364 16
450000.000000 17
254000.000000 18
285062.500000 19
472148.437500 20
631840.277778 21
159750.000000 22
13583.333333 23
166833.333333 24
282083.333333 25
3750.000000 26
413506.944444 27
156822.916667 28
552750.000000 29
411250.000000 30
166250.000000 31
14204.545455 32
180343.750000 33
580000.000000 34
155673.076923 35
371057.692308 36
1250.000000 37
395625.000000 38
148035.714286 39
384687.500000 40
411826.923077 41
142250.000000 42
301083.333333 43
252638.888889 44
291250.000000 45
296022.727273 46
312763.157895 47
583125.000000 48
292980.769231 49
284642.857143 50
349204.545455 51
16822.916667 52
674861.111111 53
10972.222222 54
370576.923077 55
308392.857143 56
279519.230769 57
300580.357143 58
327500.000000 59
283072.916667 60
242562.500000 61
174423.076923 62
382647.058824 63
162272.727273 64
313888.888889 65
12954.545455 66
735227.272727 67
149921.875000 68
432008.928571 69
155972.222222 70
286785.714286 71
260062.500000 72
461250.000000 73
151770.833333 74
15000.000000 75
299807.692308 76
271022.727273 77
496544.117647 78
316083.333333 79
493973.214286 80
19852.941176 81
286071.428571 82
2500.000000 83
603923.611111 84
159204.545455 85
458035.714286 86
284687.500000 87
445583.333333 88
522647.058824 89
427647.058824 90
11083.333333 91
503750.000000 92
434833.333333 93
155833.333333 94
493552.631579 95
270568.181818 96
363072.916667 97
491083.333333 98
759013.157895 99
296838.235294 100
