#data counter
16 1
11 2
10 3
15 4
13 5
13 6
13 7
18 8
11 9
15 10
15 11
16 12
12 13
15 14
16 15
11 16
13 17
10 18
10 19
16 20
18 21
10 22
15 23
15 24
6 25
9 26
18 27
12 28
15 29
14 30
14 31
11 32
20 33
15 34
13 35
13 36
8 37
12 38
7 39
14 40
13 41
10 42
15 43
9 44
14 45
11 46
19 47
16 48
13 49
14 50
11 51
12 52
18 53
9 54
13 55
14 56
13 57
14 58
18 59
12 60
10 61
13 62
17 63
11 64
9 65
11 66
22 67
8 68
14 69
9 70
14 71
10 72
12 73
6 74
9 75
13 76
11 77
17 78
15 79
14 80
17 81
14 82
6 83
18 84
11 85
14 86
14 87
15 88
17 89
17 90
15 91
15 92
15 93
15 94
19 95
11 96
12 97
15 98
19 99
17 100
