#data counter
132.812500 1
132.894737 2
153.125000 3
161.111111 4
168.750000 5
121.052632 6
153.846154 7
178.571429 8
207.812500 9
145.192308 10
147.058824 11
145.588235 12
108.333333 13
211.904762 14
139.062500 15
178.333333 16
145.833333 17
132.692308 18
131.250000 19
217.391304 20
147.500000 21
168.478261 22
145.000000 23
131.944444 24
173.333333 25
117.647059 26
209.523810 27
156.250000 28
152.083333 29
158.928571 30
155.263158 31
140.625000 32
116.666667 33
165.000000 34
225.000000 35
103.947368 36
153.571429 37
125.000000 38
145.833333 39
93.181818 40
110.869565 41
94.642857 42
167.187500 43
107.894737 44
92.307692 45
217.647059 46
183.823529 47
155.000000 48
118.750000 49
140.625000 50
140.625000 51
197.222222 52
231.250000 53
260.294118 54
138.750000 55
127.941176 56
125.000000 57
143.055556 58
129.411765 59
141.250000 60
163.888889 61
198.750000 62
98.076923 63
110.714286 64
160.000000 65
113.157895 66
195.588235 67
154.166667 68
159.090909 69
133.333333 70
181.666667 71
173.809524 72
141.666667 73
193.750000 74
113.157895 75
151.315789 76
120.000000 77
172.727273 78
156.944444 79
151.666667 80
158.333333 81
140.909091 82
117.647059 83
186.538462 84
215.909091 85
112.500000 86
220.833333 87
134.210526 88
142.045455 89
105.000000 90
183.333333 91
145.312500 92
170.833333 93
186.250000 94
195.312500 95
168.055556 96
191.666667 97
181.666667 98
111.458333 99
156.250000 100
