#data counter
138.988274 1
130.517627 2
156.165772 3
157.479634 4
154.661368 5
151.931784 6
145.129253 7
152.979839 8
160.164583 9
150.232613 10
175.682002 11
139.667974 12
158.800036 13
147.918515 14
156.060437 15
156.058241 16
150.815281 17
159.855570 18
163.095820 19
137.028772 20
137.062699 21
156.479030 22
126.078265 23
153.451895 24
148.251911 25
157.766274 26
165.617841 27
156.209352 28
158.807905 29
158.977939 30
144.640823 31
153.897419 32
148.561630 33
150.247870 34
151.318492 35
176.424879 36
131.188568 37
157.634977 38
159.606287 39
168.506658 40
147.790068 41
136.993921 42
159.603367 43
150.250950 44
134.503371 45
143.257454 46
157.850756 47
168.177756 48
126.747170 49
173.985264 50
151.635674 51
137.556090 52
136.055644 53
160.715404 54
149.876164 55
148.012224 56
143.672921 57
150.041653 58
148.071861 59
154.438459 60
165.938867 61
156.788264 62
145.691258 63
150.691114 64
126.224941 65
160.366615 66
150.316240 67
149.350159 68
163.027304 69
144.800344 70
164.411586 71
157.176832 72
163.226724 73
155.252785 74
146.014513 75
141.857561 76
151.046840 77
163.100091 78
150.520471 79
151.993228 80
150.613506 81
161.381453 82
137.912236 83
149.176158 84
156.545822 85
155.158153 86
144.793734 87
156.683184 88
159.616407 89
177.396927 90
162.493086 91
132.300443 92
122.388536 93
163.935895 94
145.364623 95
167.060683 96
162.169996 97
156.316948 98
159.692078 99
167.258005 100
