#data counter
184.615385 1
171.428571 2
167.307692 3
169.791667 4
237.500000 5
140.277778 6
197.222222 7
170.312500 8
97.222222 9
176.315789 10
256.666667 11
108.333333 12
101.562500 13
178.125000 14
180.000000 15
158.333333 16
191.666667 17
223.529412 18
127.941176 19
125.000000 20
125.000000 21
165.625000 22
118.750000 23
167.500000 24
85.714286 25
193.750000 26
217.857143 27
236.111111 28
248.214286 29
172.500000 30
184.375000 31
150.000000 32
197.058824 33
157.500000 34
237.500000 35
157.692308 36
88.636364 37
145.000000 38
315.000000 39
181.000000 40
191.666667 41
200.000000 42
217.307692 43
206.666667 44
127.500000 45
161.363636 46
182.692308 47
137.500000 48
185.416667 49
210.416667 50
136.111111 51
160.714286 52
148.611111 53
114.583333 54
165.625000 55
137.500000 56
197.500000 57
137.500000 58
152.631579 59
186.111111 60
134.090909 61
209.090909 62
102.272727 63
152.777778 64
167.105263 65
197.727273 66
85.714286 67
167.307692 68
93.750000 69
126.785714 70
89.285714 71
218.750000 72
177.083333 73
95.588235 74
148.333333 75
125.000000 76
131.818182 77
168.055556 78
160.714286 79
160.416667 80
205.000000 81
155.882353 82
87.500000 83
203.947368 84
238.636364 85
221.666667 86
183.333333 87
127.500000 88
220.000000 89
141.666667 90
218.750000 91
154.166667 92
165.277778 93
186.363636 94
270.238095 95
145.454545 96
125.000000 97
170.000000 98
105.000000 99
104.545455 100
