#data counter
30479.166667 1
32204.861111 2
14046.474359 3
11648.809524 4
23526.785714 5
34006.696429 6
1415.719697 7
39761.904762 8
48928.571429 9
22203.525641 10
29011.363636 11
28125.000000 12
21953.125000 13
29196.428571 14
13045.454545 15
38447.802198 16
42011.363636 17
21416.666667 18
35000.000000 19
32204.861111 20
17056.818182 21
16777.777778 22
28005.952381 23
35505.952381 24
22845.982143 25
18790.849673 26
15670.454545 27
1306.818182 28
14784.090909 29
42875.000000 30
14583.333333 31
17888.888889 32
36437.500000 33
28920.454545 34
20538.194444 35
1093.750000 36
39970.238095 37
1505.952381 38
24118.589744 39
36415.719697 40
28808.379121 41
17284.090909 42
13276.515152 43
27431.818182 44
26622.395833 45
44511.363636 46
1579.861111 47
20393.229167 48
1166.666667 49
1863.839286 50
14938.446970 51
833.333333 52
1150.568182 53
27602.272727 54
14806.818182 55
25852.272727 56
24673.295455 57
34375.000000 58
42760.989011 59
37227.272727 60
1102.272727 61
16602.272727 62
28166.666667 63
37077.609890 64
44045.454545 65
24631.410256 66
21858.974359 67
30062.500000 68
22935.267857 69
23065.476190 70
37812.500000 71
1163.194444 72
28166.666667 73
784.090909 74
28082.386364 75
45847.537879 76
28190.247253 77
13349.358974 78
17256.944444 79
982.142857 80
41511.363636 81
25357.142857 82
18861.111111 83
42562.500000 84
21470.238095 85
34142.992424 86
29084.967320 87
27681.818182 88
36291.666667 89
32681.818182 90
29261.363636 91
13229.166667 92
31736.111111 93
16673.611111 94
30694.444444 95
1937.500000 96
13389.423077 97
31025.641026 98
20488.095238 99
19789.062500 100
