#data counter
394423.076923 1
134285.714286 2
276730.769231 3
547473.958333 4
419375.000000 5
323923.611111 6
644861.111111 7
422773.437500 8
4305.555556 9
540592.105263 10
598083.333333 11
175833.333333 12
11835.937500 13
398593.750000 14
397750.000000 15
137500.000000 16
384166.666667 17
556838.235294 18
171102.941176 19
167500.000000 20
167500.000000 21
138671.875000 22
8437.500000 23
285062.500000 24
23214.285714 25
511875.000000 26
461785.714286 27
321388.888889 28
503080.357143 29
279312.500000 30
382343.750000 31
297500.000000 32
492352.941176 33
296312.500000 34
538437.500000 35
287980.769231 36
19659.090909 37
297750.000000 38
345250.000000 39
656600.000000 40
387916.666667 41
370000.000000 42
469230.769231 43
478083.333333 44
158062.500000 45
287954.545455 46
400480.769231 47
159375.000000 48
405572.916667 49
346822.916667 50
155138.888889 51
283392.857143 52
291840.277778 53
176822.916667 54
426093.750000 55
303750.000000 56
624875.000000 57
152500.000000 58
448618.421053 59
263888.888889 60
157840.909091 61
359090.909091 62
6818.181818 63
145555.555556 64
410065.789474 65
384318.181818 66
7321.428571 67
271730.769231 68
6406.250000 69
164330.357143 70
12142.857143 71
583125.000000 72
256822.916667 73
21544.117647 74
296833.333333 75
163750.000000 76
158863.636364 77
411006.944444 78
284642.857143 79
289322.916667 80
381000.000000 81
438161.764706 82
9687.500000 83
605328.947368 84
431704.545455 85
584833.333333 86
265000.000000 87
163062.500000 88
434000.000000 89
304583.333333 90
477656.250000 91
294791.666667 92
422673.611111 93
499659.090909 94
840773.809524 95
462045.454545 96
168750.000000 97
417750.000000 98
6000.000000 99
6022.727273 100
