#data counter
32868.589744 1
22380.952381 2
23060.897436 3
23803.215580 4
38125.000000 5
19054.330065 6
37933.006536 7
28184.895833 8
538.194444 9
30032.894737 10
42720.238095 11
12559.523810 12
789.062500 13
26572.916667 14
28410.714286 15
17187.500000 16
34924.242424 17
34802.389706 18
10693.933824 19
12884.615385 20
16750.000000 21
19810.267857 22
1205.357143 23
31673.611111 24
1160.714286 25
34125.000000 26
35521.978022 27
40173.611111 28
38698.489011 29
31034.722222 30
25489.583333 31
22884.615385 32
30772.058824 33
32923.611111 34
41418.269231 35
23998.397436 36
936.147186 37
21267.857143 38
38361.111111 39
27358.333333 40
35265.151515 41
33636.363636 42
39102.564103 43
34148.809524 44
17562.500000 45
28795.454545 46
33373.397436 47
14488.636364 48
36870.265152 49
31529.356061 50
19392.361111 51
21799.450549 52
17167.075163 53
16074.810606 54
28406.250000 55
20250.000000 56
32888.157895 57
21785.714286 58
24923.245614 59
32986.111111 60
15784.090909 61
35909.090909 62
681.818182 63
18194.444444 64
22781.432749 65
38431.818182 66
1220.238095 67
22644.230769 68
582.386364 69
12640.796703 70
934.065934 71
38875.000000 72
23347.537879 73
1346.507353 74
21202.380952 75
18194.444444 76
15886.363636 77
24176.879085 78
21895.604396 79
26302.083333 80
42333.333333 81
27385.110294 82
745.192308 83
33629.385965 84
43170.454545 85
41773.809524 86
33125.000000 87
18118.055556 88
31000.000000 89
21755.952381 90
43423.295455 91
26799.242424 92
24863.153595 93
23793.290043 94
42038.690476 95
22002.164502 96
12980.769231 97
29839.285714 98
666.666667 99
602.272727 100
