#data counter
10 1
9 2
13 3
15 4
8 5
8 6
12 7
7 8
7 9
13 10
11 11
9 12
8 13
15 14
11 15
14 16
11 17
15 18
9 19
9 20
11 21
10 22
15 23
7 24
8 25
18 26
11 27
11 28
11 29
16 30
12 31
10 32
5 33
11 34
9 35
9 36
7 37
15 38
13 39
12 40
14 41
11 42
12 43
11 44
16 45
11 46
9 47
16 48
6 49
8 50
12 51
7 52
12 53
11 54
11 55
12 56
12 57
9 58
14 59
11 60
11 61
11 62
6 63
14 64
11 65
13 66
13 67
10 68
8 69
7 70
9 71
9 72
6 73
11 74
12 75
12 76
14 77
13 78
10 79
7 80
11 81
7 82
10 83
10 84
15 85
12 86
18 87
11 88
15 89
11 90
11 91
13 92
9 93
10 94
9 95
6 96
13 97
13 98
15 99
16 100
