#data counter step time
100 1 455 10.0
50 2 463 10.0
150 3 465 10.0
50 4 488 11.0
100 5 523 12.0
100 6 530 12.0
150 7 536 12.0
100 8 542 12.0
100 9 543 12.0
75 10 549 12.0
75 11 575 13.0
150 12 582 13.0
500 13 583 13.0
150 14 585 13.0
100 15 602 14.0
100 16 618 14.0
75 17 622 14.0
100 18 629 14.0
100 19 672 15.0
500 20 680 15.0
100 21 685 15.0
500 22 695 16.0
150 23 703 16.0
75 24 714 16.0
100 25 719 16.0
50 26 751 17.0
100 27 756 17.0
100 28 807 18.0
100 29 814 18.0
100 30 835 19.0
100 31 840 19.0
100 32 852 19.0
100 33 890 20.0
100 34 910 21.0
75 35 923 21.0
100 36 939 21.0
500 37 983 22.0
