#data counter step time
100 1 3474 244.0
500 2 3697 367.0
100 3 3698 367.0
500 4 3699 367.0
75 5 3700 367.0
150 6 3701 367.0
100 7 3712 451.0
50 8 3713 451.0
50 9 3714 451.0
75 10 3715 451.0
75 11 3716 451.0
150 12 3717 451.0
50 13 3718 451.0
75 14 3719 451.0
100 15 3720 451.0
50 16 3721 451.0
100 17 3722 451.0
100 18 3723 451.0
150 19 3724 451.0
100 20 3725 451.0
