#data counter step time
50 1 3758 241.0
150 2 4009 400.0
500 3 4019 424.0
100 4 4020 424.0
50 5 4021 424.0
75 6 4022 424.0
500 7 4023 424.0
50 8 4024 424.0
150 9 4025 424.0
100 10 4026 424.0
75 11 4027 424.0
100 12 4028 424.0
150 13 4029 424.0
75 14 4030 424.0
150 15 4031 424.0
150 16 4032 424.0
500 17 4033 424.0
100 18 4034 424.0
150 19 4035 424.0
500 20 4036 424.0
