#data counter
3780546.407186 1
4249912.790698 2
3898827.639752 3
4041547.619048 4
4322620.481928 5
4075110.759494 6
3889638.728324 7
3366444.359756 8
3713521.428571 9
4311156.994048 10
4495048.076923 11
2991739.130435 12
4120797.546012 13
4487413.403614 14
3712691.717791 15
4515178.571429 16
4316560.559006 17
3925048.945783 18
3253689.759036 19
4228398.919753 20
3232082.078313 21
4323415.697674 22
3698735.955056 23
3942984.375000 24
3620332.840237 25
4446724.137931 26
4465098.110465 27
4008257.575758 28
5016770.833333 29
4128935.319767 30
