#data counter step time
50 1 1280 49.0
50 2 1441 63.0
500 3 1544 72.0
75 4 1633 77.0
50 5 1674 80.0
500 6 1752 84.0
50 7 1876 92.0
500 8 1878 92.0
500 9 2016 102.0
150 10 2060 105.0
100 11 2102 108.0
100 12 2110 108.0
50 13 2118 109.0
100 14 2191 114.0
500 15 2211 115.0
150 16 2248 117.0
75 17 2257 118.0
100 18 2320 122.0
500 19 2330 123.0
50 20 2331 123.0
100 21 2337 123.0
500 22 2338 123.0
75 23 2397 127.0
75 24 2410 128.0
100 25 2412 128.0
150 26 2442 130.0
75 27 2462 131.0
150 28 2484 133.0
75 29 2497 134.0
100 30 2507 135.0
500 31 2539 139.0
100 32 2541 139.0
150 33 2545 139.0
500 34 2549 140.0
100 35 2553 140.0
75 36 2561 141.0
100 37 2573 142.0
75 38 2575 142.0
50 39 2587 143.0
75 40 2602 144.0
500 41 2662 149.0
100 42 2665 149.0
50 43 2695 152.0
150 44 2709 152.0
75 45 2725 154.0
50 46 2746 155.0
75 47 2763 157.0
75 48 2771 158.0
50 49 2790 159.0
75 50 2792 159.0
50 51 2793 159.0
100 52 2814 160.0
100 53 2842 162.0
500 54 2858 164.0
150 55 2903 168.0
50 56 2916 169.0
100 57 2944 172.0
100 58 2966 175.0
100 59 2971 175.0
500 60 2972 175.0
500 61 2973 175.0
500 62 2992 178.0
100 63 2994 178.0
150 64 2996 178.0
50 65 3002 179.0
75 66 3010 180.0
75 67 3023 181.0
100 68 3058 183.0
100 69 3061 183.0
150 70 3096 185.0
100 71 3130 189.0
50 72 3131 189.0
100 73 3144 189.0
75 74 3155 190.0
150 75 3156 190.0
75 76 3159 190.0
50 77 3165 190.0
75 78 3168 191.0
100 79 3192 192.0
50 80 3201 192.0
100 81 3213 193.0
100 82 3215 193.0
500 83 3218 193.0
50 84 3242 195.0
100 85 3257 196.0
50 86 3258 196.0
75 87 3296 198.0
150 88 3301 198.0
50 89 3306 198.0
100 90 3310 198.0
50 91 3338 200.0
500 92 3357 201.0
50 93 3416 205.0
500 94 3418 205.0
500 95 3422 206.0
75 96 3429 208.0
75 97 3437 208.0
500 98 3443 209.0
100 99 3447 210.0
500 100 3452 210.0
150 101 3464 211.0
500 102 3475 212.0
500 103 3479 213.0
500 104 3482 213.0
50 105 3494 215.0
100 106 3499 216.0
150 107 3500 216.0
100 108 3512 217.0
100 109 3514 218.0
150 110 3523 219.0
75 111 3526 219.0
100 112 3527 220.0
100 113 3530 220.0
50 114 3534 221.0
50 115 3536 221.0
150 116 3541 222.0
75 117 3547 222.0
75 118 3548 222.0
150 119 3554 224.0
150 120 3559 225.0
150 121 3562 225.0
150 122 3577 230.0
75 123 3579 232.0
150 124 3583 233.0
100 125 3593 235.0
75 126 3603 242.0
75 127 3609 244.0
75 128 3610 245.0
75 129 3611 245.0
100 130 3615 246.0
500 131 3621 247.0
100 132 3626 248.0
500 133 3632 249.0
100 134 3642 250.0
500 135 3646 251.0
75 136 3659 255.0
500 137 3661 255.0
50 138 3664 256.0
100 139 3681 262.0
50 140 3682 262.0
100 141 3695 268.0
150 142 3705 271.0
100 143 3720 276.0
100 144 3728 280.0
150 145 3733 282.0
100 146 3739 289.0
500 147 3741 292.0
150 148 3742 292.0
500 149 3747 296.0
150 150 3754 308.0
150 151 3770 323.0
500 152 3771 323.0
100 153 3777 325.0
100 154 3787 342.0
150 155 3795 348.0
500 156 3801 359.0
75 157 3808 391.0
150 158 3811 406.0
75 159 3817 452.0
