#data counter step time
500 1 446 10.0
150 2 450 10.0
500 3 451 10.0
100 4 456 10.0
150 5 457 10.0
75 6 497 11.0
75 7 500 11.0
100 8 502 11.0
150 9 504 11.0
50 10 505 11.0
100 11 510 11.0
75 12 528 12.0
50 13 545 12.0
100 14 550 12.0
500 15 591 13.0
100 16 593 13.0
100 17 599 13.0
50 18 600 13.0
100 19 601 13.0
50 20 602 13.0
100 21 632 14.0
100 22 633 14.0
75 23 636 14.0
50 24 639 14.0
75 25 644 14.0
50 26 646 14.0
75 27 663 15.0
100 28 685 15.0
50 29 691 15.0
75 30 694 15.0
150 31 703 15.0
150 32 704 15.0
100 33 730 16.0
150 34 771 17.0
50 35 814 18.0
100 36 848 19.0
50 37 886 20.0
150 38 901 20.0
75 39 908 20.0
50 40 945 21.0
50 41 997 23.0
