#data counter step time
100 1 1608 85.0
500 2 1611 86.0
50 3 1830 98.0
100 4 1906 104.0
100 5 1940 106.0
150 6 1950 107.0
50 7 1993 110.0
500 8 2023 113.0
500 9 2027 113.0
50 10 2088 117.0
100 11 2103 119.0
100 12 2118 120.0
50 13 2119 120.0
75 14 2120 120.0
100 15 2133 122.0
100 16 2136 122.0
500 17 2167 124.0
50 18 2175 124.0
75 19 2186 125.0
50 20 2242 129.0
75 21 2320 134.0
75 22 2330 135.0
500 23 2338 136.0
150 24 2355 138.0
100 25 2359 138.0
100 26 2371 139.0
75 27 2372 139.0
75 28 2373 139.0
100 29 2387 140.0
500 30 2401 141.0
100 31 2409 141.0
100 32 2437 142.0
150 33 2455 143.0
75 34 2475 144.0
75 35 2492 145.0
100 36 2495 145.0
150 37 2506 146.0
500 38 2512 147.0
500 39 2573 151.0
100 40 2585 152.0
100 41 2603 153.0
50 42 2622 154.0
150 43 2623 154.0
75 44 2634 155.0
50 45 2646 156.0
100 46 2666 157.0
150 47 2689 159.0
500 48 2694 160.0
100 49 2698 161.0
150 50 2710 163.0
100 51 2713 163.0
500 52 2718 164.0
100 53 2733 165.0
100 54 2739 166.0
75 55 2759 168.0
50 56 2771 169.0
100 57 2772 169.0
100 58 2773 169.0
75 59 2779 170.0
50 60 2780 170.0
100 61 2788 170.0
500 62 2808 172.0
150 63 2818 173.0
500 64 2830 174.0
75 65 2841 176.0
150 66 2842 176.0
500 67 2843 176.0
150 68 2844 176.0
50 69 2851 177.0
150 70 2876 180.0
75 71 2901 182.0
500 72 2923 183.0
500 73 2931 184.0
500 74 2944 185.0
150 75 2949 185.0
75 76 2952 185.0
100 77 2956 185.0
100 78 2971 186.0
50 79 2972 186.0
100 80 2973 186.0
150 81 3006 188.0
50 82 3017 189.0
100 83 3034 190.0
50 84 3052 191.0
100 85 3054 191.0
75 86 3086 194.0
50 87 3089 194.0
100 88 3103 195.0
50 89 3112 196.0
500 90 3128 197.0
75 91 3130 197.0
50 92 3150 198.0
500 93 3183 200.0
100 94 3212 202.0
100 95 3225 203.0
100 96 3235 204.0
100 97 3243 205.0
100 98 3247 208.0
75 99 3249 209.0
150 100 3252 209.0
500 101 3256 210.0
100 102 3258 210.0
150 103 3276 214.0
100 104 3279 215.0
75 105 3281 215.0
500 106 3286 216.0
150 107 3287 216.0
150 108 3294 217.0
50 109 3301 218.0
500 110 3309 219.0
50 111 3313 221.0
100 112 3326 222.0
100 113 3339 226.0
75 114 3342 226.0
100 115 3344 228.0
100 116 3350 230.0
100 117 3353 230.0
100 118 3355 231.0
50 119 3360 231.0
150 120 3374 234.0
150 121 3376 235.0
50 122 3377 235.0
500 123 3388 237.0
50 124 3395 238.0
75 125 3400 240.0
500 126 3412 248.0
100 127 3424 255.0
500 128 3426 255.0
100 129 3432 261.0
150 130 3435 263.0
50 131 3438 264.0
50 132 3445 270.0
100 133 3457 276.0
50 134 3465 281.0
100 135 3468 285.0
150 136 3473 289.0
100 137 3491 304.0
75 138 3493 306.0
50 139 3506 315.0
100 140 3513 321.0
100 141 3515 322.0
150 142 3536 377.0
100 143 3540 432.0
