#data counter step time
75 1 440 10.0
100 2 448 10.0
50 3 496 11.0
100 4 497 11.0
100 5 500 11.0
150 6 502 11.0
50 7 534 12.0
100 8 539 12.0
75 9 547 12.0
500 10 552 12.0
100 11 567 13.0
500 12 581 13.0
150 13 588 13.0
100 14 589 13.0
50 15 590 13.0
500 16 623 14.0
500 17 630 14.0
50 18 635 14.0
50 19 637 14.0
100 20 665 15.0
100 21 666 15.0
150 22 667 15.0
100 23 678 15.0
100 24 706 16.0
150 25 707 16.0
75 26 709 16.0
50 27 714 16.0
100 28 716 16.0
100 29 725 16.0
500 30 739 17.0
150 31 770 17.0
150 32 779 17.0
500 33 802 18.0
100 34 814 18.0
100 35 817 18.0
75 36 819 18.0
100 37 823 18.0
100 38 829 19.0
50 39 854 19.0
50 40 871 19.0
100 41 872 19.0
100 42 879 20.0
50 43 947 21.0
