#data counter
2200 1
2025 2
1450 3
1850 4
1325 5
2525 6
2250 7
1525 8
2650 9
2325 10
1250 11
3150 12
1425 13
1900 14
2850 15
1650 16
1625 17
1550 18
2925 19
3225 20
1750 21
3025 22
2300 23
1925 24
2775 25
2325 26
2925 27
2800 28
3000 29
925 30
1725 31
3150 32
1325 33
2275 34
1600 35
2900 36
1375 37
2725 38
2925 39
3025 40
2350 41
5625 42
2450 43
1900 44
3525 45
2175 46
2300 47
2525 48
2775 49
1875 50
2400 51
1600 52
2700 53
4225 54
1800 55
775 56
3900 57
2000 58
3450 59
3725 60
1100 61
4450 62
1800 63
2375 64
2400 65
1900 66
2450 67
2000 68
1275 69
1625 70
2900 71
2450 72
1625 73
1975 74
3825 75
2150 76
2825 77
3000 78
2075 79
3350 80
2300 81
2275 82
2975 83
2650 84
2075 85
2025 86
1525 87
1575 88
2375 89
3250 90
2450 91
2775 92
950 93
800 94
2800 95
1475 96
3175 97
2050 98
2350 99
2625 100
