#data counter
4809375.000000 1
4980340.909091 2
3987320.359281 3
5256785.714286 4
3256807.909605 5
4735051.169591 6
5006213.872832 7
4217679.558011 8
4064500.000000 9
4067021.428571 10
4904646.892655 11
3774341.517857 12
4024774.011299 13
3666567.796610 14
4803616.071429 15
5177771.428571 16
4904562.500000 17
3319712.357955 18
3882371.428571 19
2875712.652439 20
4911871.366279 21
4072307.412791 22
2920750.718391 23
3805536.221591 24
4006501.396648 25
5070877.976190 26
3934413.841808 27
3199297.794118 28
4440172.155689 29
4035132.681564 30
4084601.648352 31
4372068.713450 32
3497630.057803 33
4831376.404494 34
4264719.101124 35
4381047.794118 36
2648110.465116 37
5397651.933702 38
3576191.520468 39
3547514.450867 40
3860621.323529 41
2459996.279762 42
3217241.512346 43
2982134.502924 44
3933208.092486 45
3833757.062147 46
4888566.810345 47
4369023.224044 48
3841079.545455 49
4161180.939227 50
4126388.888889 51
4148374.297753 52
3731235.294118 53
4129919.969512 54
2493128.612717 55
4460442.994505 56
3800254.237288 57
3337991.329480 58
4833232.248521 59
4563520.710059 60
4617868.679775 61
3982023.121387 62
4215723.684211 63
4251506.320225 64
3973651.129944 65
4193868.534483 66
3266767.751479 67
4339920.520231 68
5219523.121387 69
3488454.861111 70
4194590.643275 71
4863922.050562 72
4780382.724719 73
3351882.022472 74
3185000.000000 75
4303472.222222 76
4224064.417178 77
4331250.000000 78
4911843.039773 79
4284822.485207 80
3658250.000000 81
3726432.748538 82
3859446.536145 83
2830892.857143 84
4321818.181818 85
3181199.421965 86
3864951.117318 87
4246024.590164 88
4636841.715976 89
3943983.477011 90
3832322.485207 91
3850253.676471 92
3894043.296089 93
4826601.123596 94
4448512.801205 95
4059617.647059 96
3450751.445087 97
4137183.948864 98
4059603.924419 99
4182569.040698 100
