#data counter
32250 1
32600 2
27200 3
32500 4
24725 5
29200 6
30850 7
28525 8
28200 9
28675 10
32200 11
26325 12
28225 13
27075 14
31350 15
33925 16
30175 17
25625 18
26400 19
23825 20
32275 21
28325 22
24425 23
27075 24
28575 25
31750 26
27650 27
24275 28
29500 29
28375 30
28400 31
29500 32
24975 33
31800 34
29250 35
29375 36
23700 37
33600 38
25550 39
26275 40
27225 41
23125 42
23225 43
24950 44
28225 45
27125 46
30825 47
30125 48
26900 49
30325 50
28025 51
28575 52
25550 53
27975 54
23950 55
30575 56
27525 57
25275 58
31350 59
30075 60
29975 61
28075 62
29625 63
29025 64
27500 65
27675 66
23625 67
28875 68
32475 69
26375 70
27400 71
30425 72
30075 73
25700 74
24375 75
28975 76
28300 77
29750 78
30875 79
27700 80
26350 81
27275 82
26775 83
23875 84
29800 85
25075 86
28525 87
29850 88
29650 89
27175 90
27225 91
27525 92
28125 93
31550 94
28175 95
28200 96
25400 97
29675 98
27325 99
28675 100
