#data counter step time
75 1 1567 70.0
100 2 1587 71.0
100 3 1598 72.0
100 4 1756 82.0
500 5 1784 83.0
50 6 1855 87.0
75 7 1921 92.0
150 8 1957 94.0
100 9 1977 96.0
100 10 1979 96.0
75 11 1995 97.0
50 12 2006 98.0
150 13 2048 100.0
100 14 2051 100.0
150 15 2126 104.0
100 16 2175 107.0
100 17 2178 107.0
50 18 2255 113.0
500 19 2260 113.0
100 20 2261 113.0
500 21 2304 116.0
100 22 2349 118.0
100 23 2375 120.0
100 24 2405 122.0
500 25 2416 123.0
50 26 2423 124.0
100 27 2425 124.0
100 28 2437 125.0
150 29 2441 125.0
150 30 2478 127.0
50 31 2489 128.0
75 32 2490 128.0
100 33 2513 129.0
100 34 2522 130.0
50 35 2547 131.0
75 36 2568 134.0
100 37 2569 134.0
75 38 2656 138.0
500 39 2703 140.0
500 40 2704 140.0
100 41 2705 140.0
75 42 2725 141.0
50 43 2764 144.0
50 44 2772 145.0
50 45 2796 147.0
150 46 2804 148.0
50 47 2811 148.0
75 48 2821 149.0
100 49 2827 150.0
100 50 2828 150.0
150 51 2847 151.0
500 52 2851 151.0
100 53 2854 151.0
500 54 2863 152.0
75 55 2867 152.0
100 56 2877 153.0
50 57 2896 154.0
100 58 2904 154.0
50 59 2906 154.0
100 60 2908 154.0
75 61 2916 155.0
500 62 2919 155.0
500 63 2940 156.0
50 64 2951 157.0
75 65 2962 158.0
500 66 2990 160.0
50 67 2995 161.0
75 68 2996 161.0
150 69 3001 162.0
50 70 3013 164.0
75 71 3016 164.0
500 72 3021 165.0
100 73 3035 166.0
150 74 3043 167.0
100 75 3059 168.0
75 76 3060 168.0
100 77 3063 168.0
50 78 3065 168.0
50 79 3073 169.0
75 80 3083 170.0
150 81 3104 171.0
75 82 3109 171.0
100 83 3125 173.0
100 84 3127 173.0
100 85 3158 177.0
500 86 3164 178.0
500 87 3165 178.0
500 88 3166 178.0
75 89 3186 180.0
75 90 3194 181.0
100 91 3211 182.0
150 92 3218 183.0
100 93 3220 183.0
75 94 3228 183.0
500 95 3233 184.0
100 96 3246 184.0
50 97 3254 185.0
50 98 3291 188.0
75 99 3295 188.0
100 100 3299 188.0
100 101 3324 190.0
75 102 3325 190.0
150 103 3344 191.0
100 104 3383 193.0
100 105 3385 193.0
500 106 3399 194.0
100 107 3425 195.0
100 108 3452 196.0
50 109 3477 197.0
75 110 3555 204.0
50 111 3560 205.0
150 112 3561 205.0
100 113 3573 209.0
500 114 3574 209.0
75 115 3577 210.0
500 116 3580 211.0
50 117 3583 211.0
500 118 3586 212.0
150 119 3587 212.0
100 120 3591 212.0
100 121 3595 213.0
150 122 3596 213.0
75 123 3603 214.0
150 124 3624 218.0
100 125 3625 218.0
500 126 3628 218.0
100 127 3635 220.0
100 128 3642 221.0
500 129 3651 222.0
150 130 3655 222.0
100 131 3679 229.0
500 132 3682 230.0
100 133 3685 231.0
100 134 3700 234.0
100 135 3706 236.0
500 136 3716 239.0
50 137 3717 239.0
500 138 3729 243.0
75 139 3730 244.0
100 140 3737 246.0
500 141 3749 251.0
150 142 3753 252.0
150 143 3759 253.0
50 144 3760 253.0
100 145 3765 254.0
150 146 3767 254.0
500 147 3780 259.0
150 148 3786 261.0
150 149 3789 263.0
150 150 3819 273.0
75 151 3826 280.0
100 152 3828 282.0
500 153 3831 283.0
150 154 3834 285.0
50 155 3847 291.0
100 156 3850 293.0
100 157 3859 302.0
50 158 3863 304.0
150 159 3886 342.0
500 160 3894 354.0
100 161 3897 355.0
100 162 3910 395.0
50 163 3914 405.0
