#data counter step time
75 1 434 10.0
75 2 450 10.0
75 3 456 10.0
50 4 462 11.0
50 5 488 11.0
100 6 495 11.0
75 7 496 11.0
100 8 526 12.0
100 9 527 12.0
75 10 541 12.0
500 11 542 12.0
500 12 544 12.0
50 13 549 12.0
100 14 552 12.0
500 15 562 13.0
100 16 570 13.0
500 17 582 13.0
100 18 590 13.0
50 19 596 13.0
500 20 598 13.0
75 21 628 14.0
150 22 635 14.0
100 23 641 14.0
100 24 645 14.0
50 25 648 14.0
150 26 655 15.0
100 27 691 15.0
150 28 715 16.0
100 29 725 16.0
100 30 739 16.0
500 31 763 17.0
100 32 768 17.0
50 33 774 17.0
75 34 788 18.0
150 35 811 18.0
500 36 834 19.0
500 37 841 19.0
50 38 851 19.0
75 39 911 20.0
500 40 939 21.0
100 41 940 21.0
