#data counter step time
100 1 455 10.0
100 2 461 10.0
50 3 468 10.0
100 4 470 10.0
150 5 471 10.0
100 6 473 10.0
50 7 500 11.0
50 8 508 11.0
75 9 519 11.0
500 10 523 11.0
75 11 554 12.0
500 12 557 12.0
100 13 560 12.0
100 14 561 12.0
100 15 568 12.0
100 16 590 13.0
75 17 599 13.0
500 18 602 13.0
500 19 604 13.0
100 20 616 13.0
500 21 617 13.0
100 22 622 13.0
75 23 628 13.0
75 24 650 14.0
500 25 655 14.0
150 26 656 14.0
100 27 659 14.0
50 28 689 15.0
75 29 700 15.0
100 30 722 15.0
100 31 726 15.0
75 32 756 16.0
100 33 762 16.0
75 34 763 16.0
150 35 785 16.0
150 36 802 17.0
50 37 807 17.0
100 38 816 17.0
150 39 828 17.0
100 40 840 18.0
50 41 862 18.0
150 42 877 18.0
100 43 908 19.0
