#data counter step time
150 1 445 10.0
500 2 464 10.0
100 3 470 10.0
100 4 475 10.0
50 5 514 11.0
100 6 520 11.0
150 7 522 11.0
75 8 523 11.0
75 9 533 11.0
50 10 561 12.0
100 11 564 12.0
75 12 565 12.0
150 13 578 12.0
500 14 597 13.0
100 15 601 13.0
500 16 612 13.0
150 17 619 13.0
100 18 624 13.0
75 19 650 14.0
500 20 654 14.0
75 21 656 14.0
500 22 664 14.0
150 23 689 15.0
75 24 701 15.0
100 25 702 15.0
500 26 742 16.0
150 27 744 16.0
75 28 748 16.0
100 29 754 16.0
500 30 774 17.0
50 31 790 17.0
50 32 799 17.0
500 33 812 17.0
50 34 838 18.0
150 35 841 18.0
50 36 843 18.0
500 37 844 18.0
500 38 890 19.0
100 39 946 20.0
100 40 988 21.0
