#data counter step time
100 1 1465 66.0
150 2 1551 75.0
75 3 1644 81.0
75 4 1702 87.0
75 5 1768 91.0
150 6 1938 103.0
500 7 2030 109.0
500 8 2031 109.0
500 9 2102 114.0
75 10 2142 117.0
50 11 2146 117.0
100 12 2157 118.0
150 13 2165 119.0
100 14 2213 123.0
100 15 2230 124.0
50 16 2250 125.0
50 17 2255 126.0
100 18 2259 126.0
50 19 2265 126.0
75 20 2272 127.0
150 21 2285 128.0
150 22 2289 128.0
100 23 2310 130.0
500 24 2316 130.0
75 25 2359 133.0
100 26 2399 135.0
150 27 2419 136.0
50 28 2438 138.0
100 29 2439 138.0
150 30 2441 138.0
75 31 2459 139.0
50 32 2474 140.0
75 33 2477 140.0
100 34 2493 141.0
50 35 2510 142.0
100 36 2527 143.0
100 37 2545 144.0
50 38 2555 144.0
500 39 2563 145.0
500 40 2567 145.0
75 41 2583 146.0
100 42 2587 146.0
500 43 2608 148.0
100 44 2611 148.0
100 45 2615 149.0
75 46 2629 151.0
500 47 2659 154.0
150 48 2677 155.0
100 49 2680 155.0
500 50 2683 156.0
500 51 2689 156.0
75 52 2701 157.0
150 53 2705 157.0
100 54 2718 157.0
100 55 2723 158.0
50 56 2736 159.0
150 57 2755 160.0
50 58 2759 160.0
500 59 2761 160.0
75 60 2762 160.0
100 61 2768 161.0
100 62 2796 164.0
75 63 2802 165.0
50 64 2804 165.0
150 65 2816 166.0
50 66 2817 166.0
150 67 2823 167.0
50 68 2827 167.0
100 69 2858 171.0
75 70 2879 173.0
500 71 2880 173.0
500 72 2886 173.0
500 73 2888 173.0
500 74 2900 174.0
150 75 2916 175.0
500 76 2922 175.0
150 77 2927 176.0
75 78 2941 177.0
500 79 2978 182.0
150 80 2980 182.0
500 81 2982 182.0
500 82 2994 183.0
50 83 3042 186.0
500 84 3045 186.0
75 85 3053 187.0
75 86 3062 188.0
75 87 3103 191.0
100 88 3114 192.0
100 89 3159 196.0
500 90 3167 196.0
100 91 3197 198.0
100 92 3206 199.0
100 93 3226 200.0
50 94 3278 204.0
75 95 3285 206.0
150 96 3290 206.0
500 97 3291 207.0
75 98 3302 209.0
100 99 3308 210.0
100 100 3309 210.0
50 101 3311 210.0
75 102 3317 212.0
150 103 3318 212.0
100 104 3325 212.0
100 105 3330 213.0
100 106 3331 213.0
50 107 3343 214.0
100 108 3349 215.0
100 109 3355 215.0
100 110 3365 218.0
100 111 3371 221.0
75 112 3374 222.0
50 113 3378 223.0
100 114 3389 225.0
100 115 3402 229.0
100 116 3405 229.0
500 117 3412 231.0
75 118 3414 231.0
100 119 3425 234.0
75 120 3428 234.0
500 121 3436 237.0
150 122 3440 239.0
100 123 3473 248.0
500 124 3478 251.0
100 125 3482 254.0
100 126 3484 255.0
150 127 3487 255.0
75 128 3493 257.0
100 129 3501 263.0
500 130 3505 264.0
150 131 3508 265.0
100 132 3516 270.0
500 133 3534 277.0
150 134 3540 279.0
100 135 3549 284.0
75 136 3553 284.0
150 137 3560 293.0
50 138 3565 296.0
50 139 3568 298.0
500 140 3575 303.0
50 141 3580 306.0
500 142 3586 313.0
50 143 3595 318.0
100 144 3599 330.0
100 145 3604 336.0
75 146 3617 355.0
50 147 3618 356.0
50 148 3634 368.0
100 149 3648 405.0
150 150 3654 451.0
100 151 3666 519.0
75 152 3681 641.0
