#data counter step time
100 1 443 10.0
150 2 446 10.0
50 3 448 10.0
150 4 456 10.0
150 5 459 10.0
500 6 484 11.0
75 7 500 11.0
100 8 537 12.0
500 9 538 12.0
150 10 541 12.0
150 11 543 12.0
500 12 551 12.0
75 13 555 12.0
100 14 561 12.0
100 15 575 13.0
100 16 589 13.0
75 17 590 13.0
75 18 596 13.0
150 19 643 14.0
75 20 654 15.0
100 21 656 15.0
75 22 676 15.0
50 23 677 15.0
100 24 678 15.0
500 25 704 16.0
100 26 705 16.0
100 27 717 16.0
150 28 723 16.0
100 29 727 17.0
75 30 754 17.0
75 31 770 17.0
50 32 788 18.0
100 33 796 18.0
100 34 815 18.0
75 35 823 18.0
100 36 853 19.0
500 37 856 19.0
50 38 897 20.0
50 39 980 22.0
100 40 984 22.0
