#data counter step time
500 1 447 10.0
150 2 449 10.0
100 3 452 10.0
500 4 491 11.0
150 5 504 11.0
75 6 508 11.0
75 7 512 11.0
100 8 527 12.0
100 9 540 12.0
100 10 541 12.0
50 11 542 12.0
50 12 545 12.0
500 13 547 12.0
500 14 550 12.0
100 15 575 13.0
100 16 580 13.0
150 17 621 14.0
500 18 623 14.0
150 19 624 14.0
100 20 631 14.0
500 21 632 14.0
100 22 666 15.0
50 23 682 15.0
75 24 707 16.0
100 25 714 16.0
50 26 716 16.0
75 27 726 16.0
150 28 732 16.0
75 29 767 17.0
75 30 795 18.0
100 31 804 18.0
500 32 805 18.0
75 33 812 18.0
50 34 846 19.0
100 35 851 19.0
100 36 857 19.0
75 37 881 20.0
100 38 902 20.0
150 39 947 21.0
500 40 997 22.0
