#data counter step time
150 1 432 10.0
500 2 433 10.0
150 3 438 10.0
100 4 439 10.0
150 5 442 10.0
100 6 448 10.0
500 7 450 10.0
100 8 454 10.0
100 9 467 10.0
100 10 491 11.0
150 11 492 11.0
100 12 505 11.0
150 13 509 11.0
100 14 532 12.0
100 15 533 12.0
500 16 537 12.0
75 17 570 13.0
50 18 575 13.0
150 19 577 13.0
100 20 579 13.0
75 21 580 13.0
50 22 586 13.0
75 23 601 14.0
75 24 603 14.0
50 25 621 14.0
100 26 624 14.0
150 27 635 14.0
100 28 668 15.0
100 29 669 15.0
50 30 673 15.0
100 31 674 15.0
100 32 675 15.0
75 33 678 15.0
100 34 693 15.0
100 35 723 16.0
500 36 764 17.0
100 37 777 17.0
75 38 798 18.0
150 39 806 18.0
75 40 826 18.0
500 41 834 18.0
75 42 921 21.0
50 43 976 22.0
