#data counter step time
100 1 1464 67.0
100 2 1491 70.0
50 3 1643 84.0
100 4 1801 96.0
100 5 1868 99.0
75 6 1873 99.0
100 7 1909 101.0
500 8 1940 105.0
500 9 1942 105.0
100 10 1950 105.0
50 11 1961 106.0
100 12 1970 107.0
50 13 1972 107.0
150 14 2013 109.0
50 15 2045 112.0
75 16 2053 112.0
500 17 2091 115.0
150 18 2159 119.0
100 19 2160 119.0
100 20 2191 121.0
50 21 2214 122.0
50 22 2256 126.0
100 23 2263 126.0
500 24 2297 129.0
75 25 2306 130.0
150 26 2311 130.0
100 27 2335 132.0
50 28 2351 133.0
150 29 2360 133.0
150 30 2392 136.0
150 31 2444 142.0
100 32 2483 145.0
150 33 2532 148.0
100 34 2539 149.0
500 35 2564 151.0
75 36 2572 152.0
50 37 2578 152.0
150 38 2579 152.0
150 39 2586 152.0
100 40 2595 153.0
50 41 2598 153.0
75 42 2602 153.0
100 43 2606 154.0
75 44 2622 155.0
50 45 2624 155.0
100 46 2630 155.0
150 47 2639 156.0
100 48 2647 156.0
50 49 2659 158.0
100 50 2662 158.0
100 51 2671 158.0
150 52 2720 162.0
75 53 2727 163.0
500 54 2732 164.0
50 55 2734 164.0
100 56 2738 164.0
150 57 2771 167.0
100 58 2780 168.0
100 59 2797 170.0
100 60 2819 173.0
150 61 2825 173.0
75 62 2826 173.0
150 63 2832 174.0
100 64 2855 176.0
100 65 2861 176.0
500 66 2882 178.0
100 67 2885 178.0
50 68 2899 180.0
100 69 2900 180.0
75 70 2909 181.0
150 71 2914 181.0
150 72 2917 181.0
150 73 2934 183.0
150 74 2935 183.0
100 75 2943 183.0
100 76 2966 185.0
50 77 3012 189.0
50 78 3025 191.0
100 79 3028 191.0
150 80 3080 195.0
75 81 3084 195.0
100 82 3087 195.0
100 83 3097 196.0
100 84 3135 198.0
100 85 3147 199.0
75 86 3166 200.0
50 87 3169 200.0
50 88 3173 200.0
100 89 3184 201.0
75 90 3217 203.0
75 91 3218 203.0
75 92 3230 204.0
500 93 3231 204.0
150 94 3234 204.0
100 95 3235 204.0
100 96 3240 205.0
50 97 3252 207.0
75 98 3259 209.0
50 99 3275 214.0
50 100 3277 214.0
150 101 3294 217.0
100 102 3307 221.0
100 103 3309 221.0
100 104 3314 222.0
75 105 3317 222.0
100 106 3329 224.0
50 107 3331 224.0
100 108 3342 227.0
50 109 3344 228.0
100 110 3346 228.0
100 111 3358 230.0
500 112 3365 231.0
100 113 3397 238.0
100 114 3399 239.0
100 115 3405 240.0
100 116 3406 240.0
150 117 3412 241.0
150 118 3414 241.0
500 119 3422 242.0
50 120 3429 243.0
500 121 3431 243.0
75 122 3437 244.0
100 123 3438 244.0
150 124 3440 244.0
500 125 3449 245.0
100 126 3459 250.0
150 127 3470 253.0
75 128 3478 255.0
50 129 3494 262.0
100 130 3500 267.0
150 131 3504 270.0
50 132 3507 271.0
100 133 3518 275.0
50 134 3525 280.0
150 135 3528 289.0
75 136 3532 291.0
75 137 3549 317.0
150 138 3553 319.0
150 139 3561 322.0
150 140 3563 323.0
50 141 3567 324.0
100 142 3571 327.0
150 143 3576 342.0
100 144 3624 525.0
