#data counter step time
100 1 455 10.0
50 2 460 10.0
75 3 462 10.0
100 4 473 10.0
75 5 495 11.0
150 6 513 11.0
100 7 514 11.0
500 8 522 11.0
500 9 524 11.0
50 10 530 11.0
75 11 538 12.0
100 12 550 12.0
100 13 561 12.0
150 14 562 12.0
100 15 568 12.0
50 16 569 12.0
500 17 591 13.0
75 18 618 13.0
100 19 619 13.0
500 20 626 13.0
50 21 655 14.0
100 22 661 14.0
500 23 670 14.0
500 24 672 14.0
50 25 674 14.0
500 26 675 14.0
75 27 712 15.0
100 28 717 15.0
500 29 726 15.0
150 30 728 15.0
500 31 730 15.0
75 32 732 15.0
75 33 735 15.0
500 34 772 16.0
150 35 774 16.0
75 36 785 17.0
150 37 804 17.0
100 38 806 17.0
100 39 809 17.0
500 40 844 18.0
75 41 860 18.0
75 42 914 19.0
50 43 985 21.0
50 44 1016 21.0
