#data counter step time
100 1 1815 75.0
150 2 1842 76.0
50 3 1931 81.0
100 4 2059 88.0
50 5 2072 90.0
75 6 2076 90.0
75 7 2146 94.0
100 8 2153 94.0
500 9 2176 96.0
150 10 2191 97.0
100 11 2199 97.0
50 12 2202 97.0
75 13 2223 98.0
500 14 2231 98.0
50 15 2238 99.0
50 16 2240 99.0
75 17 2258 100.0
50 18 2300 102.0
150 19 2322 103.0
150 20 2356 104.0
150 21 2383 105.0
75 22 2408 106.0
500 23 2447 108.0
50 24 2450 109.0
500 25 2460 110.0
150 26 2527 114.0
500 27 2558 115.0
500 28 2560 115.0
500 29 2605 118.0
500 30 2627 119.0
75 31 2645 120.0
75 32 2646 120.0
150 33 2667 121.0
150 34 2671 121.0
100 35 2716 124.0
50 36 2733 125.0
100 37 2750 126.0
100 38 2762 127.0
75 39 2765 127.0
100 40 2777 128.0
500 41 2815 131.0
150 42 2817 131.0
150 43 2818 131.0
500 44 2819 131.0
75 45 2822 131.0
150 46 2828 132.0
500 47 2836 132.0
75 48 2846 132.0
50 49 2853 133.0
50 50 2871 134.0
500 51 2874 134.0
75 52 2913 136.0
150 53 2921 137.0
50 54 2926 137.0
50 55 2933 138.0
500 56 2934 138.0
100 57 2936 138.0
75 58 2951 139.0
100 59 2952 139.0
500 60 2974 140.0
100 61 2991 141.0
75 62 3004 141.0
50 63 3008 142.0
500 64 3025 143.0
75 65 3026 143.0
50 66 3031 144.0
50 67 3032 144.0
50 68 3036 144.0
100 69 3068 146.0
50 70 3082 147.0
100 71 3096 148.0
100 72 3116 150.0
100 73 3121 151.0
100 74 3123 151.0
75 75 3173 157.0
100 76 3193 158.0
150 77 3198 159.0
100 78 3205 160.0
500 79 3208 160.0
500 80 3220 161.0
100 81 3221 161.0
100 82 3224 161.0
50 83 3233 162.0
75 84 3257 165.0
50 85 3263 165.0
100 86 3278 167.0
50 87 3280 167.0
50 88 3286 167.0
150 89 3291 168.0
150 90 3293 168.0
500 91 3297 168.0
150 92 3305 168.0
500 93 3311 169.0
75 94 3316 169.0
150 95 3332 170.0
100 96 3339 171.0
75 97 3342 171.0
100 98 3367 172.0
100 99 3406 178.0
500 100 3409 178.0
50 101 3413 179.0
50 102 3416 180.0
75 103 3439 182.0
100 104 3441 182.0
500 105 3461 183.0
100 106 3462 183.0
50 107 3467 183.0
100 108 3542 187.0
500 109 3552 188.0
500 110 3569 189.0
75 111 3571 189.0
100 112 3658 193.0
500 113 3661 193.0
100 114 3663 193.0
100 115 3689 194.0
100 116 3719 195.0
100 117 3725 196.0
50 118 3736 197.0
100 119 3754 201.0
50 120 3756 202.0
75 121 3766 204.0
100 122 3770 205.0
150 123 3778 205.0
75 124 3784 206.0
500 125 3789 207.0
100 126 3805 209.0
100 127 3820 212.0
100 128 3827 212.0
150 129 3830 213.0
50 130 3833 213.0
500 131 3839 214.0
50 132 3844 215.0
100 133 3845 215.0
75 134 3857 218.0
50 135 3861 218.0
100 136 3873 220.0
150 137 3883 222.0
75 138 3901 227.0
75 139 3902 227.0
500 140 3907 227.0
500 141 3913 229.0
500 142 3917 229.0
75 143 3922 230.0
100 144 3931 233.0
75 145 3936 234.0
75 146 3937 234.0
150 147 3941 235.0
500 148 3945 236.0
50 149 3952 238.0
100 150 3955 239.0
50 151 3961 240.0
500 152 3963 240.0
100 153 3973 244.0
100 154 3986 246.0
50 155 3988 247.0
500 156 3995 249.0
75 157 4002 256.0
150 158 4005 256.0
100 159 4007 256.0
150 160 4008 257.0
150 161 4023 262.0
50 162 4028 265.0
100 163 4030 265.0
100 164 4038 271.0
75 165 4058 285.0
500 166 4069 293.0
75 167 4080 297.0
150 168 4084 300.0
150 169 4087 302.0
75 170 4089 302.0
100 171 4091 302.0
50 172 4098 305.0
150 173 4107 315.0
75 174 4110 318.0
75 175 4114 325.0
100 176 4119 329.0
100 177 4124 333.0
500 178 4128 340.0
150 179 4131 353.0
50 180 4151 505.0
