#data counter
286833.333333 1
275555.555556 2
7916.666667 3
157460.937500 4
580273.437500 5
385758.928571 6
298750.000000 7
276022.727273 8
453500.000000 9
174583.333333 10
516644.736842 11
453088.235294 12
305000.000000 13
168062.500000 14
594583.333333 15
522750.000000 16
289204.545455 17
282750.000000 18
464782.608696 19
311250.000000 20
540343.750000 21
313506.944444 22
384642.857143 23
413080.357143 24
434843.750000 25
361041.666667 26
592343.750000 27
172321.428571 28
8173.076923 29
153125.000000 30
