#data counter step time
75 1 467 10.0
500 2 487 10.0
100 3 504 10.0
75 4 510 10.0
75 5 550 11.0
100 6 552 11.0
50 7 567 11.0
500 8 603 12.0
50 9 605 12.0
100 10 609 12.0
100 11 611 12.0
75 12 613 12.0
50 13 615 12.0
100 14 618 12.0
100 15 661 13.0
500 16 665 13.0
150 17 667 13.0
500 18 672 13.0
100 19 697 14.0
100 20 713 14.0
500 21 715 14.0
500 22 718 14.0
100 23 731 14.0
500 24 750 15.0
100 25 753 15.0
100 26 763 15.0
100 27 790 15.0
150 28 792 15.0
100 29 821 16.0
100 30 825 16.0
150 31 830 16.0
50 32 846 16.0
100 33 872 17.0
75 34 893 17.0
75 35 902 17.0
100 36 913 17.0
