#data counter step time
100 1 447 10.0
100 2 460 10.0
100 3 466 10.0
100 4 470 10.0
100 5 471 10.0
50 6 499 11.0
100 7 500 11.0
500 8 527 12.0
50 9 531 12.0
500 10 557 13.0
500 11 569 13.0
75 12 574 13.0
150 13 578 13.0
100 14 580 13.0
50 15 584 13.0
150 16 598 14.0
50 17 613 14.0
100 18 615 14.0
150 19 618 14.0
50 20 622 14.0
500 21 625 14.0
150 22 671 15.0
100 23 674 15.0
150 24 720 16.0
100 25 722 16.0
500 26 734 17.0
100 27 743 17.0
150 28 753 17.0
50 29 757 17.0
100 30 797 18.0
150 31 803 18.0
150 32 809 18.0
150 33 866 20.0
50 34 896 20.0
50 35 907 20.0
100 36 908 20.0
100 37 923 21.0
100 38 946 21.0
