#data counter step time
50 1 1357 57.0
50 2 1366 58.0
100 3 1445 66.0
100 4 1531 73.0
75 5 1720 89.0
50 6 1772 93.0
75 7 1784 94.0
50 8 1839 98.0
100 9 1929 104.0
100 10 1936 105.0
100 11 1992 109.0
75 12 2046 113.0
100 13 2118 118.0
75 14 2119 118.0
150 15 2125 118.0
100 16 2146 119.0
500 17 2147 119.0
500 18 2187 121.0
75 19 2207 122.0
150 20 2211 123.0
100 21 2220 123.0
150 22 2227 124.0
50 23 2229 124.0
100 24 2240 125.0
150 25 2241 125.0
50 26 2244 125.0
500 27 2266 126.0
75 28 2267 126.0
500 29 2298 128.0
500 30 2305 129.0
50 31 2316 130.0
50 32 2317 130.0
500 33 2331 131.0
500 34 2337 131.0
150 35 2338 131.0
75 36 2409 135.0
150 37 2420 135.0
75 38 2457 137.0
50 39 2494 139.0
75 40 2521 141.0
150 41 2527 142.0
75 42 2530 142.0
500 43 2551 143.0
75 44 2560 144.0
75 45 2562 144.0
100 46 2585 146.0
500 47 2588 146.0
150 48 2621 148.0
50 49 2645 151.0
100 50 2650 151.0
75 51 2664 153.0
75 52 2667 153.0
500 53 2681 155.0
500 54 2695 156.0
100 55 2705 157.0
100 56 2718 158.0
500 57 2727 159.0
75 58 2734 160.0
100 59 2737 160.0
50 60 2764 164.0
500 61 2776 165.0
75 62 2791 166.0
50 63 2792 166.0
150 64 2800 167.0
150 65 2816 169.0
75 66 2817 169.0
100 67 2831 170.0
50 68 2833 171.0
50 69 2842 171.0
150 70 2844 172.0
75 71 2850 172.0
50 72 2862 174.0
100 73 2873 174.0
100 74 2874 174.0
150 75 2894 177.0
150 76 2912 178.0
50 77 2916 178.0
150 78 2926 179.0
75 79 2939 180.0
150 80 2948 181.0
100 81 2962 182.0
150 82 2976 183.0
100 83 2978 183.0
75 84 2990 184.0
50 85 3001 185.0
100 86 3006 185.0
100 87 3015 186.0
500 88 3036 187.0
150 89 3040 187.0
500 90 3052 188.0
500 91 3070 189.0
50 92 3135 194.0
100 93 3154 195.0
100 94 3164 196.0
100 95 3166 196.0
500 96 3178 197.0
75 97 3194 198.0
100 98 3196 198.0
500 99 3230 200.0
100 100 3242 201.0
500 101 3263 202.0
50 102 3283 203.0
150 103 3292 205.0
150 104 3298 206.0
100 105 3299 207.0
150 106 3302 207.0
50 107 3304 207.0
100 108 3306 208.0
150 109 3312 208.0
100 110 3323 210.0
50 111 3328 211.0
100 112 3347 214.0
50 113 3351 215.0
100 114 3356 215.0
150 115 3371 216.0
75 116 3373 216.0
50 117 3382 218.0
100 118 3388 218.0
50 119 3394 219.0
150 120 3406 222.0
100 121 3418 226.0
100 122 3432 230.0
100 123 3441 234.0
75 124 3445 236.0
50 125 3446 236.0
100 126 3457 240.0
100 127 3461 242.0
100 128 3464 243.0
75 129 3477 246.0
150 130 3479 248.0
100 131 3480 248.0
500 132 3492 249.0
150 133 3494 250.0
100 134 3500 251.0
75 135 3506 253.0
75 136 3509 255.0
100 137 3520 259.0
100 138 3526 261.0
150 139 3527 261.0
150 140 3533 264.0
100 141 3544 272.0
100 142 3545 272.0
100 143 3549 273.0
75 144 3571 290.0
500 145 3573 291.0
150 146 3586 294.0
500 147 3612 314.0
100 148 3619 317.0
150 149 3628 330.0
50 150 3632 333.0
100 151 3637 346.0
75 152 3650 356.0
100 153 3652 358.0
75 154 3658 374.0
75 155 3664 387.0
100 156 3671 391.0
50 157 3682 445.0
