#data counter
141.042040 1
116.815381 2
165.194015 3
177.993871 4
146.651616 5
208.531957 6
127.386313 7
158.723076 8
204.997096 9
172.332012 10
126.724940 11
155.760597 12
178.983956 13
18.446620 14
159.366644 15
183.273062 16
108.917837 17
181.187603 18
185.839719 19
159.351788 20
165.762700 21
170.680826 22
169.658748 23
179.421558 24
178.146319 25
191.423594 26
148.850910 27
121.074733 28
151.741267 29
183.249440 30
