#data counter step time
150 1 481 10.0
75 2 482 10.0
150 3 487 10.0
75 4 498 10.0
150 5 499 10.0
100 6 502 10.0
100 7 506 10.0
500 8 534 11.0
50 9 546 11.0
100 10 573 12.0
75 11 581 12.0
500 12 588 12.0
150 13 594 12.0
100 14 607 12.0
100 15 634 13.0
50 16 638 13.0
50 17 640 13.0
50 18 650 13.0
100 19 684 14.0
100 20 698 14.0
50 21 699 14.0
100 22 700 14.0
100 23 704 14.0
100 24 743 15.0
100 25 744 15.0
50 26 748 15.0
150 27 755 15.0
100 28 760 15.0
500 29 769 15.0
50 30 801 16.0
150 31 802 16.0
150 32 804 16.0
100 33 856 17.0
100 34 863 17.0
100 35 901 18.0
500 36 955 19.0
