#data counter
277250.000000 1
453076.923077 2
476000.000000 3
297500.000000 4
448092.105263 5
151041.666667 6
181544.117647 7
169926.470588 8
467333.333333 9
413085.937500 10
309343.750000 11
390892.857143 12
580394.736842 13
153557.692308 14
7500.000000 15
543194.444444 16
338973.214286 17
185773.809524 18
403942.307692 19
615661.764706 20
421875.000000 21
544342.105263 22
176397.058824 23
21944.444444 24
296093.750000 25
401730.769231 26
416875.000000 27
155223.214286 28
265000.000000 29
431397.058824 30
