#data counter step time
50 1 485 10.0
150 2 490 10.0
500 3 504 10.0
100 4 506 10.0
100 5 544 11.0
500 6 546 11.0
100 7 549 11.0
500 8 550 11.0
100 9 576 12.0
50 10 583 12.0
100 11 586 12.0
100 12 607 13.0
50 13 628 13.0
100 14 649 13.0
75 15 651 13.0
500 16 687 14.0
500 17 692 14.0
100 18 693 14.0
100 19 694 14.0
150 20 701 14.0
150 21 703 14.0
75 22 704 14.0
100 23 705 14.0
500 24 711 15.0
100 25 722 15.0
500 26 774 16.0
75 27 793 16.0
100 28 794 16.0
500 29 798 16.0
150 30 823 17.0
150 31 839 17.0
75 32 862 18.0
100 33 941 19.0
100 34 946 19.0
100 35 963 20.0
