#data counter step time
50 1 439 10.0
100 2 440 10.0
50 3 447 10.0
100 4 448 10.0
500 5 457 10.0
75 6 460 10.0
50 7 486 11.0
100 8 487 11.0
50 9 491 11.0
100 10 503 11.0
150 11 504 11.0
100 12 531 12.0
500 13 534 12.0
100 14 537 12.0
75 15 542 12.0
100 16 543 12.0
50 17 585 13.0
500 18 590 13.0
100 19 593 13.0
75 20 594 13.0
150 21 628 14.0
500 22 631 14.0
100 23 640 14.0
500 24 642 14.0
100 25 647 14.0
100 26 655 15.0
100 27 671 15.0
75 28 675 15.0
100 29 683 15.0
100 30 696 16.0
500 31 733 16.0
100 32 773 17.0
100 33 790 18.0
100 34 811 18.0
75 35 823 18.0
500 36 876 20.0
500 37 879 20.0
75 38 917 21.0
50 39 943 21.0
150 40 999 22.0
100 41 1001 23.0
