#data counter step time
500 1 480 10.0
50 2 498 10.0
150 3 511 10.0
50 4 516 10.0
150 5 521 10.0
100 6 535 11.0
100 7 553 11.0
100 8 556 11.0
100 9 558 11.0
50 10 563 11.0
500 11 573 11.0
50 12 605 12.0
50 13 619 12.0
150 14 623 12.0
50 15 624 12.0
100 16 632 12.0
100 17 651 13.0
100 18 657 13.0
100 19 669 13.0
100 20 672 13.0
50 21 678 13.0
50 22 679 13.0
500 23 698 14.0
50 24 718 14.0
150 25 736 14.0
75 26 741 14.0
150 27 775 15.0
100 28 830 16.0
100 29 846 16.0
50 30 850 16.0
50 31 941 18.0
100 32 951 18.0
