#data counter step time
50 1 452 10.0
150 2 454 10.0
100 3 456 10.0
100 4 459 10.0
100 5 465 10.0
75 6 476 10.0
150 7 510 11.0
500 8 513 11.0
75 9 518 11.0
500 10 522 11.0
500 11 523 11.0
100 12 525 11.0
150 13 558 12.0
150 14 559 12.0
100 15 569 12.0
75 16 599 13.0
100 17 601 13.0
100 18 602 13.0
50 19 603 13.0
100 20 632 14.0
100 21 666 14.0
150 22 668 14.0
100 23 710 15.0
75 24 721 15.0
500 25 723 15.0
100 26 757 16.0
150 27 762 16.0
150 28 798 17.0
150 29 811 17.0
75 30 838 18.0
50 31 850 18.0
500 32 856 18.0
100 33 863 18.0
100 34 903 19.0
75 35 921 20.0
100 36 998 21.0
