#data counter
192.105263 1
103.947368 2
188.541667 3
166.666667 4
205.172414 5
137.096774 6
198.529412 7
136.250000 8
131.818182 9
152.586207 10
136.666667 11
233.333333 12
127.173913 13
145.238095 14
174.218750 15
157.894737 16
151.923077 17
148.913043 18
226.190476 19
145.967742 20
203.409091 21
203.260870 22
194.791667 23
160.000000 24
148.437500 25
181.818182 26
171.052632 27
115.000000 28
190.000000 29
181.060606 30
