#data counter step time
100 1 1395 58.0
500 2 1658 78.0
100 3 1748 82.0
100 4 1833 87.0
50 5 1881 90.0
100 6 1885 90.0
500 7 1958 95.0
500 8 2012 99.0
50 9 2018 100.0
75 10 2065 102.0
75 11 2094 103.0
75 12 2130 105.0
50 13 2153 107.0
50 14 2165 108.0
500 15 2180 109.0
150 16 2249 113.0
100 17 2267 115.0
500 18 2276 116.0
100 19 2299 119.0
100 20 2348 122.0
500 21 2371 123.0
100 22 2373 123.0
100 23 2388 124.0
150 24 2421 126.0
50 25 2466 130.0
75 26 2468 130.0
150 27 2473 130.0
100 28 2501 131.0
100 29 2508 132.0
100 30 2542 134.0
100 31 2546 135.0
75 32 2601 138.0
50 33 2615 139.0
100 34 2651 141.0
75 35 2672 143.0
150 36 2680 143.0
100 37 2682 144.0
500 38 2705 146.0
50 39 2708 146.0
100 40 2709 146.0
150 41 2726 148.0
75 42 2736 149.0
100 43 2754 151.0
100 44 2800 154.0
75 45 2814 155.0
100 46 2827 156.0
100 47 2831 156.0
50 48 2837 157.0
100 49 2845 158.0
100 50 2859 159.0
150 51 2868 160.0
150 52 2877 161.0
100 53 2880 161.0
100 54 2895 162.0
50 55 2912 164.0
500 56 2913 164.0
150 57 2916 164.0
100 58 2930 166.0
75 59 2949 168.0
500 60 2967 169.0
50 61 2980 170.0
500 62 2989 171.0
500 63 2999 171.0
75 64 3025 173.0
100 65 3040 174.0
100 66 3041 174.0
75 67 3061 176.0
150 68 3063 176.0
100 69 3067 176.0
500 70 3102 180.0
500 71 3105 180.0
500 72 3107 180.0
150 73 3113 180.0
50 74 3119 181.0
50 75 3120 181.0
100 76 3123 181.0
50 77 3135 182.0
50 78 3151 183.0
100 79 3169 184.0
100 80 3183 185.0
500 81 3199 186.0
100 82 3204 186.0
50 83 3205 186.0
150 84 3215 187.0
150 85 3216 187.0
75 86 3226 188.0
75 87 3242 189.0
75 88 3267 190.0
50 89 3282 191.0
100 90 3290 192.0
150 91 3319 193.0
100 92 3320 193.0
500 93 3323 193.0
100 94 3326 193.0
500 95 3336 194.0
100 96 3366 195.0
150 97 3391 197.0
100 98 3394 197.0
100 99 3398 197.0
500 100 3434 199.0
100 101 3456 200.0
100 102 3457 200.0
75 103 3463 200.0
500 104 3473 200.0
500 105 3475 200.0
150 106 3478 201.0
500 107 3486 202.0
50 108 3490 202.0
100 109 3491 202.0
75 110 3498 202.0
50 111 3511 205.0
500 112 3533 208.0
50 113 3537 209.0
50 114 3541 210.0
500 115 3545 211.0
75 116 3547 211.0
50 117 3567 217.0
50 118 3569 217.0
150 119 3577 219.0
100 120 3585 220.0
100 121 3590 221.0
50 122 3605 226.0
500 123 3606 228.0
75 124 3607 228.0
150 125 3612 229.0
75 126 3614 229.0
150 127 3621 230.0
100 128 3640 234.0
150 129 3646 237.0
100 130 3647 237.0
100 131 3653 238.0
100 132 3655 238.0
500 133 3658 239.0
100 134 3667 240.0
150 135 3673 242.0
150 136 3677 246.0
500 137 3683 249.0
100 138 3689 251.0
100 139 3693 252.0
100 140 3704 256.0
75 141 3706 256.0
50 142 3715 256.0
100 143 3735 267.0
75 144 3737 271.0
50 145 3740 271.0
75 146 3741 271.0
500 147 3749 274.0
150 148 3752 279.0
150 149 3759 285.0
500 150 3761 285.0
100 151 3767 295.0
100 152 3779 305.0
50 153 3782 306.0
500 154 3798 319.0
75 155 3810 338.0
100 156 3813 342.0
75 157 3816 343.0
500 158 3837 396.0
50 159 3855 457.0
150 160 3859 463.0
