#data counter step time
100 1 438 10.0
150 2 439 10.0
75 3 441 10.0
500 4 449 10.0
100 5 451 10.0
50 6 454 10.0
100 7 457 10.0
75 8 462 10.0
100 9 464 10.0
50 10 489 11.0
150 11 490 11.0
500 12 494 11.0
100 13 499 11.0
500 14 503 11.0
150 15 504 11.0
150 16 509 11.0
50 17 548 12.0
500 18 565 13.0
50 19 583 13.0
50 20 586 13.0
100 21 590 13.0
100 22 596 13.0
75 23 622 14.0
150 24 623 14.0
100 25 626 14.0
50 26 627 14.0
100 27 661 15.0
100 28 671 15.0
150 29 678 15.0
100 30 679 15.0
100 31 683 15.0
50 32 697 16.0
75 33 703 16.0
75 34 714 16.0
100 35 721 16.0
500 36 722 16.0
500 37 724 16.0
150 38 757 17.0
150 39 762 17.0
50 40 776 17.0
100 41 801 18.0
50 42 826 18.0
50 43 845 19.0
75 44 860 19.0
100 45 869 19.0
150 46 884 20.0
100 47 891 20.0
500 48 896 20.0
100 49 952 21.0
