#data counter
21505.952381 1
39615.384615 2
20585.526316 3
21755.952381 4
26291.996047 5
1250.000000 6
11351.562500 7
26239.583333 8
28406.250000 9
27601.190476 10
23559.782609 11
20499.188312 12
30151.515152 13
11056.985294 14
32147.435897 15
20830.729167 16
20270.606884 17
22101.190476 18
24174.592391 19
32302.631579 20
22784.900285 21
45159.090909 22
33129.166667 23
27511.363636 24
32925.986842 25
28504.302536 26
13763.586957 27
35934.065934 28
27325.367647 29
1649.816176 30
