#data counter step time
50 1 1719 84.0
50 2 1815 91.0
75 3 1838 93.0
100 4 1971 101.0
100 5 1981 101.0
100 6 1990 102.0
100 7 2004 103.0
150 8 2067 106.0
50 9 2078 107.0
100 10 2093 108.0
75 11 2105 108.0
100 12 2138 110.0
100 13 2152 111.0
100 14 2166 112.0
75 15 2209 116.0
150 16 2243 118.0
500 17 2265 119.0
100 18 2278 120.0
100 19 2287 121.0
500 20 2289 121.0
150 21 2290 121.0
75 22 2328 124.0
150 23 2330 124.0
150 24 2365 128.0
150 25 2367 128.0
50 26 2378 128.0
100 27 2398 130.0
100 28 2413 131.0
75 29 2415 131.0
75 30 2422 131.0
100 31 2432 132.0
500 32 2467 135.0
100 33 2511 139.0
100 34 2517 140.0
75 35 2546 141.0
100 36 2552 142.0
50 37 2566 142.0
100 38 2571 142.0
50 39 2581 143.0
100 40 2588 144.0
100 41 2596 145.0
150 42 2604 145.0
150 43 2605 145.0
100 44 2616 146.0
100 45 2634 147.0
100 46 2645 147.0
50 47 2652 148.0
100 48 2657 148.0
50 49 2680 149.0
150 50 2692 150.0
500 51 2709 151.0
500 52 2710 151.0
500 53 2732 154.0
100 54 2733 154.0
150 55 2743 155.0
50 56 2758 156.0
50 57 2759 156.0
100 58 2780 158.0
500 59 2799 159.0
75 60 2800 159.0
50 61 2805 160.0
75 62 2827 161.0
100 63 2835 162.0
100 64 2843 163.0
50 65 2850 164.0
100 66 2859 164.0
50 67 2877 169.0
500 68 2883 170.0
100 69 2892 171.0
500 70 2907 172.0
50 71 2909 173.0
100 72 2912 173.0
100 73 2941 176.0
100 74 2944 176.0
500 75 2950 177.0
150 76 2985 181.0
100 77 3005 182.0
150 78 3006 182.0
100 79 3015 182.0
50 80 3020 183.0
75 81 3026 183.0
500 82 3033 184.0
150 83 3049 185.0
75 84 3075 187.0
500 85 3083 188.0
150 86 3098 189.0
100 87 3109 189.0
100 88 3118 190.0
100 89 3126 190.0
150 90 3134 191.0
50 91 3136 191.0
100 92 3139 191.0
75 93 3154 192.0
100 94 3155 192.0
100 95 3156 192.0
100 96 3162 192.0
500 97 3176 193.0
100 98 3194 194.0
100 99 3222 195.0
50 100 3235 196.0
150 101 3244 196.0
75 102 3250 197.0
50 103 3270 198.0
100 104 3273 198.0
75 105 3274 198.0
50 106 3277 198.0
100 107 3279 198.0
100 108 3317 200.0
500 109 3325 200.0
100 110 3331 200.0
75 111 3344 203.0
500 112 3357 206.0
100 113 3369 211.0
50 114 3380 213.0
50 115 3388 216.0
500 116 3392 216.0
100 117 3393 216.0
150 118 3395 217.0
100 119 3396 217.0
150 120 3404 218.0
75 121 3417 219.0
150 122 3420 219.0
150 123 3424 221.0
150 124 3431 223.0
100 125 3436 225.0
100 126 3440 227.0
500 127 3449 229.0
75 128 3474 237.0
75 129 3482 242.0
75 130 3493 246.0
100 131 3499 249.0
100 132 3506 251.0
50 133 3507 251.0
100 134 3509 251.0
150 135 3519 253.0
100 136 3531 256.0
500 137 3550 276.0
500 138 3556 279.0
150 139 3559 280.0
500 140 3567 283.0
100 141 3577 287.0
100 142 3582 289.0
75 143 3630 336.0
150 144 3631 336.0
100 145 3636 341.0
75 146 3643 352.0
100 147 3663 359.0
500 148 3668 373.0
50 149 3672 383.0
500 150 3673 384.0
100 151 3676 386.0
75 152 3680 386.0
500 153 3686 410.0
