#data counter step time
100 1 431 10.0
50 2 452 10.0
150 3 463 10.0
100 4 471 10.0
150 5 476 10.0
75 6 477 10.0
100 7 500 11.0
50 8 507 11.0
100 9 512 11.0
100 10 514 11.0
75 11 516 11.0
100 12 520 11.0
50 13 553 12.0
75 14 560 12.0
150 15 561 12.0
100 16 563 12.0
150 17 565 12.0
75 18 603 13.0
500 19 604 13.0
75 20 607 13.0
500 21 620 13.0
50 22 622 13.0
50 23 629 13.0
150 24 657 14.0
150 25 658 14.0
50 26 661 14.0
500 27 662 14.0
100 28 697 15.0
100 29 709 15.0
150 30 718 15.0
50 31 721 15.0
50 32 724 15.0
100 33 763 16.0
150 34 782 16.0
500 35 810 17.0
75 36 816 17.0
50 37 822 17.0
500 38 829 17.0
100 39 831 17.0
150 40 868 18.0
100 41 872 18.0
50 42 987 21.0
