#data counter step time
100 1 447 10.0
100 2 450 10.0
50 3 457 10.0
150 4 466 10.0
100 5 497 11.0
150 6 500 11.0
100 7 502 11.0
150 8 515 11.0
100 9 550 12.0
50 10 555 12.0
75 11 558 12.0
500 12 580 13.0
75 13 581 13.0
50 14 631 14.0
500 15 633 14.0
500 16 637 14.0
100 17 657 15.0
500 18 669 15.0
500 19 676 15.0
100 20 692 15.0
75 21 717 16.0
50 22 722 16.0
50 23 723 16.0
50 24 774 17.0
75 25 783 17.0
500 26 784 17.0
50 27 815 18.0
100 28 819 18.0
150 29 852 19.0
50 30 854 19.0
100 31 905 20.0
100 32 914 21.0
100 33 946 21.0
