#data counter step time
500 1 442 10.0
100 2 445 10.0
75 3 448 10.0
100 4 449 10.0
75 5 452 10.0
500 6 453 10.0
100 7 460 10.0
150 8 462 10.0
50 9 490 11.0
75 10 493 11.0
75 11 500 11.0
75 12 503 11.0
150 13 525 12.0
50 14 531 12.0
150 15 541 12.0
75 16 543 12.0
500 17 544 12.0
50 18 545 12.0
100 19 546 12.0
100 20 566 13.0
50 21 582 13.0
100 22 591 13.0
500 23 596 13.0
150 24 601 13.0
150 25 603 13.0
100 26 627 14.0
100 27 635 14.0
50 28 640 14.0
100 29 661 15.0
100 30 663 15.0
500 31 676 15.0
100 32 678 15.0
100 33 689 15.0
150 34 691 15.0
100 35 716 16.0
100 36 717 16.0
50 37 733 16.0
100 38 771 17.0
75 39 774 17.0
500 40 805 18.0
150 41 839 19.0
75 42 895 20.0
100 43 936 21.0
