#data counter
4600 1
4400 2
3725 3
3100 4
4800 5
5000 6
5300 7
5200 8
2675 9
4300 10
5750 11
3200 12
3475 13
6125 14
5650 15
4800 16
4325 17
4525 18
4975 19
6850 20
3050 21
3475 22
4525 23
4850 24
4525 25
6325 26
3875 27
5575 28
4950 29
4975 30
4325 31
4425 32
3500 33
3675 34
4325 35
4575 36
5200 37
3775 38
3275 39
3475 40
4075 41
3550 42
3000 43
3700 44
7025 45
3975 46
6275 47
4425 48
3500 49
6475 50
5075 51
4050 52
5300 53
3975 54
5475 55
3200 56
5950 57
4825 58
4150 59
2500 60
3300 61
4275 62
4225 63
4800 64
6175 65
6975 66
6175 67
6525 68
4425 69
6125 70
4350 71
4475 72
4225 73
3750 74
5875 75
4850 76
6275 77
5075 78
6000 79
3900 80
4575 81
6150 82
4800 83
4225 84
5425 85
3300 86
4825 87
3625 88
4950 89
5925 90
5625 91
3900 92
6325 93
5325 94
4250 95
4850 96
5875 97
4950 98
5425 99
4250 100
