#data counter
1825 1
1925 2
1825 3
1400 4
2250 5
2450 6
2250 7
3025 8
1700 9
800 10
1275 11
1300 12
2775 13
1825 14
1425 15
1500 16
2150 17
3625 18
2000 19
2650 20
1725 21
1075 22
2800 23
2000 24
1800 25
3425 26
1950 27
1400 28
4250 29
1375 30
2000 31
1825 32
3250 33
2950 34
1650 35
1375 36
1000 37
3100 38
1825 39
2250 40
1850 41
3025 42
2525 43
1300 44
4175 45
1975 46
2325 47
2925 48
1500 49
1825 50
3875 51
1300 52
1300 53
1375 54
1000 55
1575 56
2300 57
1175 58
2250 59
1850 60
2800 61
2450 62
1950 63
1525 64
2650 65
1575 66
1025 67
1925 68
3325 69
1800 70
1800 71
1375 72
1900 73
1950 74
4650 75
3250 76
1875 77
1275 78
2400 79
2825 80
2575 81
2125 82
2825 83
1725 84
2100 85
1975 86
1525 87
850 88
1375 89
3500 90
950 91
1175 92
1900 93
2950 94
2400 95
2575 96
2000 97
2450 98
4175 99
1850 100
