#data counter step time
150 1 1531 67.0
100 2 1749 83.0
150 3 1840 90.0
100 4 1854 91.0
75 5 1875 93.0
50 6 1979 101.0
75 7 2131 108.0
100 8 2144 109.0
150 9 2152 110.0
100 10 2161 110.0
75 11 2172 111.0
100 12 2180 112.0
75 13 2218 114.0
100 14 2247 115.0
500 15 2259 116.0
100 16 2275 117.0
50 17 2300 119.0
150 18 2328 121.0
150 19 2376 125.0
500 20 2408 127.0
500 21 2414 128.0
150 22 2428 128.0
75 23 2457 130.0
75 24 2470 131.0
150 25 2553 136.0
100 26 2556 136.0
150 27 2575 137.0
150 28 2582 138.0
50 29 2597 139.0
500 30 2610 140.0
100 31 2611 140.0
150 32 2620 141.0
500 33 2622 141.0
100 34 2636 142.0
500 35 2640 142.0
75 36 2652 143.0
100 37 2654 143.0
75 38 2665 144.0
500 39 2691 145.0
50 40 2698 145.0
75 41 2699 145.0
150 42 2707 146.0
75 43 2726 147.0
100 44 2740 148.0
500 45 2744 148.0
100 46 2747 148.0
100 47 2757 149.0
75 48 2799 152.0
100 49 2811 153.0
50 50 2829 153.0
50 51 2855 155.0
500 52 2896 158.0
50 53 2921 159.0
100 54 2932 161.0
100 55 2933 161.0
50 56 2934 161.0
100 57 2945 162.0
100 58 2958 163.0
75 59 2961 163.0
50 60 2965 164.0
500 61 2973 165.0
75 62 2985 167.0
75 63 2992 168.0
100 64 2993 168.0
50 65 3029 171.0
100 66 3030 171.0
500 67 3035 171.0
100 68 3045 172.0
500 69 3046 172.0
150 70 3061 174.0
100 71 3063 174.0
500 72 3068 174.0
50 73 3075 175.0
50 74 3083 176.0
500 75 3102 178.0
100 76 3121 179.0
150 77 3137 181.0
150 78 3178 183.0
150 79 3181 183.0
100 80 3186 183.0
500 81 3198 184.0
150 82 3204 184.0
100 83 3213 185.0
50 84 3218 185.0
500 85 3298 189.0
500 86 3324 191.0
150 87 3330 191.0
100 88 3331 191.0
500 89 3336 191.0
150 90 3357 192.0
100 91 3361 192.0
75 92 3393 194.0
150 93 3406 195.0
150 94 3460 198.0
100 95 3486 199.0
100 96 3517 202.0
500 97 3519 202.0
150 98 3525 203.0
100 99 3527 204.0
150 100 3535 206.0
500 101 3543 208.0
100 102 3548 209.0
50 103 3552 210.0
500 104 3554 210.0
75 105 3560 210.0
100 106 3573 212.0
50 107 3581 213.0
50 108 3585 213.0
500 109 3591 215.0
50 110 3599 217.0
100 111 3602 217.0
75 112 3603 217.0
100 113 3610 218.0
100 114 3619 220.0
150 115 3621 220.0
100 116 3633 221.0
500 117 3645 225.0
50 118 3646 225.0
150 119 3658 228.0
100 120 3663 229.0
500 121 3666 229.0
500 122 3673 232.0
150 123 3675 232.0
100 124 3677 232.0
150 125 3686 235.0
500 126 3687 235.0
500 127 3716 240.0
50 128 3717 240.0
100 129 3729 242.0
150 130 3736 244.0
150 131 3740 244.0
500 132 3748 245.0
500 133 3753 246.0
100 134 3755 246.0
150 135 3767 253.0
150 136 3772 253.0
50 137 3775 253.0
500 138 3782 256.0
150 139 3787 267.0
100 140 3793 271.0
150 141 3794 271.0
75 142 3798 272.0
150 143 3799 272.0
100 144 3802 273.0
500 145 3813 278.0
500 146 3814 279.0
500 147 3819 283.0
100 148 3825 287.0
500 149 3828 288.0
75 150 3835 291.0
100 151 3843 292.0
100 152 3847 293.0
100 153 3857 305.0
150 154 3860 308.0
150 155 3865 316.0
500 156 3892 343.0
100 157 3908 388.0
75 158 3911 396.0
50 159 3914 403.0
500 160 3926 595.0
