#data counter step time
75 1 1428 66.0
100 2 1797 95.0
150 3 1798 95.0
150 4 1802 95.0
50 5 1819 97.0
75 6 1868 101.0
150 7 1869 101.0
100 8 1874 101.0
100 9 1890 103.0
500 10 1916 105.0
150 11 1931 107.0
75 12 1962 109.0
500 13 1988 111.0
150 14 2014 112.0
100 15 2025 113.0
100 16 2031 113.0
150 17 2095 117.0
100 18 2100 117.0
500 19 2114 118.0
75 20 2159 120.0
150 21 2178 121.0
500 22 2218 123.0
50 23 2221 123.0
100 24 2228 124.0
500 25 2278 127.0
100 26 2279 127.0
150 27 2288 128.0
150 28 2327 131.0
500 29 2353 133.0
100 30 2354 133.0
50 31 2385 135.0
100 32 2401 136.0
500 33 2423 138.0
500 34 2425 138.0
100 35 2426 138.0
150 36 2472 143.0
150 37 2477 143.0
150 38 2478 143.0
100 39 2491 144.0
100 40 2522 147.0
100 41 2529 147.0
50 42 2546 148.0
500 43 2551 149.0
150 44 2552 149.0
100 45 2562 150.0
100 46 2570 151.0
500 47 2576 152.0
150 48 2579 152.0
100 49 2584 152.0
500 50 2597 154.0
100 51 2618 156.0
100 52 2650 158.0
150 53 2669 159.0
100 54 2683 161.0
150 55 2695 162.0
150 56 2703 162.0
500 57 2708 163.0
150 58 2712 163.0
500 59 2753 167.0
75 60 2766 169.0
150 61 2771 169.0
500 62 2790 171.0
150 63 2800 172.0
100 64 2801 172.0
150 65 2814 174.0
150 66 2823 175.0
75 67 2829 175.0
150 68 2832 176.0
500 69 2834 176.0
100 70 2865 179.0
100 71 2885 181.0
100 72 2887 181.0
100 73 2888 181.0
100 74 2890 181.0
100 75 2955 185.0
50 76 2956 185.0
150 77 2963 186.0
500 78 2996 188.0
75 79 2997 188.0
50 80 3012 189.0
75 81 3055 192.0
75 82 3063 192.0
500 83 3078 193.0
150 84 3119 195.0
100 85 3129 196.0
100 86 3176 200.0
100 87 3179 200.0
150 88 3198 201.0
100 89 3217 202.0
150 90 3219 202.0
150 91 3247 204.0
50 92 3262 207.0
100 93 3265 208.0
500 94 3281 210.0
100 95 3290 211.0
100 96 3303 213.0
100 97 3314 214.0
500 98 3315 214.0
50 99 3325 216.0
500 100 3335 217.0
75 101 3337 217.0
75 102 3342 218.0
100 103 3352 220.0
500 104 3356 221.0
100 105 3361 222.0
150 106 3363 222.0
100 107 3369 223.0
150 108 3375 223.0
150 109 3392 226.0
100 110 3396 228.0
50 111 3403 229.0
75 112 3411 230.0
75 113 3422 233.0
100 114 3425 234.0
100 115 3430 235.0
150 116 3436 235.0
100 117 3440 237.0
50 118 3445 238.0
75 119 3448 238.0
100 120 3451 239.0
100 121 3453 239.0
75 122 3476 245.0
50 123 3482 246.0
500 124 3492 249.0
500 125 3495 250.0
150 126 3496 250.0
150 127 3500 254.0
75 128 3501 254.0
100 129 3507 255.0
50 130 3509 256.0
100 131 3514 257.0
100 132 3528 263.0
500 133 3531 266.0
50 134 3532 268.0
100 135 3553 281.0
50 136 3563 289.0
500 137 3567 291.0
500 138 3572 296.0
500 139 3585 306.0
100 140 3594 311.0
100 141 3599 314.0
500 142 3603 320.0
150 143 3606 321.0
75 144 3613 326.0
100 145 3621 340.0
100 146 3637 374.0
75 147 3654 422.0
