#data counter step time
100 1 2947 184.0
150 2 3309 213.0
150 3 3310 213.0
150 4 3580 301.0
500 5 3581 301.0
100 6 3582 301.0
100 7 3583 301.0
75 8 3641 376.0
100 9 3642 376.0
100 10 3643 376.0
100 11 3644 376.0
100 12 3645 376.0
100 13 3646 376.0
150 14 3650 389.0
500 15 3651 389.0
100 16 3652 389.0
